<<<<<<< HEAD
﻿sentence,profane
Ang mga unang order ng iPhone 4 para sa kasalukuyang gumagamit ng Verizon ay nagsimula noong ika-3 ng Pebrero, at ang takdang panahon ng pagbibigay ng order nila ay sa ika-10 ng Pebrero.
Ang tinatawag na "Verizon iPhone" ng mga ilang buwan na, ay binago mula sa orihinal na iPhone 4 upang magamit nito ang 3G CDMA (code division multiple access) network ng Verizon.
Gayunpaman, ibig sabihin nito na ang mga gumagamit ng Verizon iPhone ay hindi makakagamit ng network na 4G LTE (long term evolution) ng kompanya, kaya hindi pa magagamit ng magkasabay ang pagtawag at internet.
Sinabi ni Cook sa mga naroroon na ang hardweyr ng LTE ay hindi pa handa sa ngayon, sabi niya "Ang unang henerasyon ng chip ng LTE ay nakakumpormiso pa ang disenyo, ang iba doon ay hindi namin gagawin."
"Pangalawa - at pinakamahalaga - ang mga mamimili ng Verizon Wireless ay nagsabi na kailangan na nila ng iPhone ngayon."
Gayunman, ang Verizon iPhone 4 ay magagamit sa paggawa ng personal na WI-Fi hotspot na ang ibig sabihin ay hanggang limang debays ang makakakonekta sa internet sa pamamagitan ng telepono.
Inihayag na ang presyo ng 16 GB ay US$199 at ang 32 GB ay US$299, parehong nangangailangan ng dalawang taong kontrata - sa parehong halaga ng iPhone 4 ng AT&T.
Gayunpaman, sinabi ng Verizon na sa panahong ito ay hindi pa nila masasabi ang halaga ng banghay na datos, sabi ni Mead "Pinag-uusapan namin ang halaga ng gamit pero hindi namin pag-uusapan ang halaga ng pagkabit na panghimpapawid."
Apat na miyembro ng gumagawa ng pelikula ang hinuli dahil sa hinalang pag-asulto matapos pasiritan ng tubig ang artistang si Tom Cruise sa London para sa unang palabas ng War of the Worlds noong Linggo ng gabi.
Ang mga miyembro ay malayang trabahador na gumagawa ng isang bagong katatawanang palabas para sa Channel 4.
Ang Channel 4 ay walang sariling pasilidad sa produksyon; lahat ng programa sa telebisyon ay nakakomisyon sa mga kompanyang independiente.
Habang si Cruise ay lumalakad sa paligid na sumasalubong at bumabati sa mga tagahanga, at kinakapanayam ng apat sa paniniwalang ito ay seryosong panayam, gumamit sila ng pekeng mikropono para pasiritan siya sa mukha.
Hinuli niya ang may kasalanan, hinawakan ang kamay sa pulso, at itinanong kung bakit ito ginawa.
"Bakit mo ginawa iyon? Anong nakakatawa doon? Nakakainis ito."
"Narito ako upang kapanayamin, sumasagot ng mga tanong ninyo pero gagawa kayo ng bagay na nakakainis."
Hinuli ng mga guwardya ang mga miyembro at inilayo, bago sila arestuhin at ikulong ng mga pulis.
Sinabi ng Scotland Yard, "Titingnan namin kung itutuloy ang demanda, o kaya ay kung gusto ng biktima ituloy ito."
Si Tom Cruise ay nagbalik sa pagbati sa mga tagahanga at lumagda sa mga awtograp, at inabot ng isang oras sa Leicester Square.
Ang koponang regby na Bulls ay nagawang makaabot sa semipaynal sa unyong kompetisyon ng probinsyal na regby ng Southern Hemisphere, ang Super 14.
Sa kabila ng pagpasok sa labanan na may bigat ng kailangang pag-iiskor ang 32 na puntos at makakuha ng pambonus na puntos (sa pamamagitan ng pagiiskor ng apat na try), nagawang magtagumpay ng Bulls sa kapwa koponan ng South Afrika, na Stormers, sa Newlands Stadium sa Cape Town noong Sabado ika-13 ng Mayo, sa pamamagita ng pagpanalo ng labanan sa puntos ng 43 sa 10 sa huling round ng regular na panahon.
Sa pagpasok sa huling laban sa palagiang panahon, ang Bulls at ang kasamahang Sharks na naka base sa Durban South Africa, pati ang Brumbies na naka base sa Canberra Australya, ang natatanging kalaban sa pang-apat at huling pwesto.
Pagkatapos ng Brumbies, hindi katulad ng Sharks na may lamang sa bilang ng mga puntos, ay malinaw na natalo ng Crusaders na nakabase sa Canterbury, sa puntos na 33 sa 3, ang ibig sabihin ng resulta ayon sa matematika ay maaaring makakuha ng pang-apat na puwesto sa baitang ang alinman sa Sharks o Bulls.
Mahigpit na sumalakay ang Sharks sa tagumpay laban sa Western Force na nakabase sa Perth, at nanalo sa puntos na 41 sa 25, na nangangahulugan na kailangang mag-iskor ng Bulls ng hindi mababa sa apat na tray para siguruhin ang pambonus na puntos, upang lumamang sa Sharks, na may lamang sa kanila ng ilang puntos.
Sa kabila ng pagtigil nina tukod Danie Thiart at kapitan Victor Matfield sa kaban ng parusa sa unang hati ng laban, ang Bulls na mula sa Pretoria ay pumasok sa ikalawang hati ng nangunguna 26 puntos kontra 3.
Isang paghamon sa mga Stormers ang nangyari sa pambukas na minuto ng ikalawang hati, gayunman nanalo pa rin ang Bulls.
Pinuntos ni Bryan Habana ang huling subok, na sa kalauna'y napalitan at itinulak ang Bulls sa pang-apat na pwesto sa lamesa sa pagkakaiba ng puntos.
Kakalabanin ng Bulls ang Crusaders ng New Zealand sa susunod na linggo para makapasok sa huling laban, ang isang pwesto pa ay paglalabanan sa New Zealand ng Hurricanes na mula sa Wellington at ng Waratahs mula New South Wales.
Noong ika-22 ng Disyembre 2006, inihayag ng Microsoft na pinapahaba nila hanggang isang taon ang pananagutan sa lahat ng Xbox 360 video game console sa Estados Unidos.
Habang ang pananagutan ay para sa lahat ng Xbox 360 kasama ang software, ang mga kasamang gamit nito ay mananatili sa orihinal na 90 araw na pananagutan.
"Ang mga bumili ng Xbox 360 at makakaranas ng problema na may kinalaman sa mga pisikal na kagamitan sa loob ng isang taon ay libre na ang pagkukumpuni."
"Dagdag pa dito, ang bagong ipinatutupad na pananagutan ay retroaktibo kaya pwede rin sa mga dating nabili na Xbox 360, kung sakaling nakapagbayad sa pagpapakumpuni isang taon matapos bilihin ito ay magiging basehan para ibalik ang mga ibinayad."
Ang pagpapahabang ito ay upang tulungang maging madali sa kaisipan ng mga bumili ng Xbox 360 na may problema sa mga pagkasira ng mga kasangkapan nito.
Ang di pa kumpletong listahan ng mga problema ng mga kasangkapan ay matatagpuan dito: http://en.wikipedia.org/wiki/Xbox_360_technical_problems
Ang mga taong nakapagbayad sa kumpuni ng Xbox 360 ay awtomatikong bibigyan ng balik-bayad na tseke sa loob ng 10 linggo mula ngayon.
Noong Setyembre, 2006, ang Microsoft ay di nagpabayad ng kumpuni sa lahat ng Xbox 360 consoles na ginawa bago mag ika-1 ng Enero 2006 at isinauli ang anumang bayad na pinagbayaran.
Ang pagtagas mula sa makinang pambutas sa pagkuha ng langis ay naging sanhi ng pagkalat ng langis sa baybayin ng Australya.
Ayon sa nagpapatakbo ng makina, aabutin ng mga ilang Linggo upang ganap na mapigil ito.
Ang gasolina at langis ay nagsimulang tumagas mula sa butas sa ilalim ng dagat ng madaling araw ng Biyernes.
Ito ang naging sanhi ng pagkalat ng langis ng may siyam milya ang haba at tatlumpong yarda ang lawak.
Gayunpaman, ang mga opisyal ay nagsabi na walang pagbabanta sa kapaligiran at ito ay malayong mangyari na ang pagkalat ng langis ay maaaring umabot sa baybayin ng Australia.
Sinabi ng Ministro ng Kayamanan na si Martin Ferguson na "walang pagbabanta sa baybayin ng Australia."
"Ito ay likas na matutuyo at ang Australian Maritime Safety Authority ay tutulong lamang sa ebaporasyon."
69 katao ang lumikas sa barko noong Biyernes, sa gitna ng takot na magkakaroon ng apoy mula sa lumapot na langis.
Ang barko ay matatagpuan sa halos 150 milya mula sa baybayin ng Kimberly.
Si Martin Hyde ay tumatakbo para sa Green Party ng Ontario sa pamprobinsyang halalan sa Ontario, sa sangay elektoral ng Ottawa West-Napean.
Kinapanayam siya ni Nick Moreau ng Wikinews tungkol sa kanyang pinapahalagahan, kanyang karanasan, at ang kanyang kampanya.
Mapapansin na hindi niya sinagot ang tanong "Sa mga desisyon na ginawa ng ika-38 na Asembleyang Lehislatibo ng Ontario, alin ang pinaka makakabuti sa iyong pangdistritong elektoral?"
"Para sa kabuuan ng probinsiya?"
"Alin ang pinaka hindi makabubuti, o kaya'y makasasama, sa sangay ng elektoral?"
"Para sa kabuuan ng probinsiya?"
Manatiling nakasubaybay para sa iba pang mga panayam; bawat kandidato mula sa bawat partido ay kasali, at kokontakin.
Hintayin ang mga panayam mula sa mga Liberal, sa mga Progressive Conservative, sa mga miyembro ng New Democratic Party, sa mga Ontario Green, pati sa mga miyembro mula sa Family Coalition, Freedom, Communist, Libertarian, at mga partido ng Confederation of Regions, pati ang mga independiyente.
Noong ika-8 ng Enero 2008 sa Stephenville, Texas, nangyari ang pagsaksi sa isa sa mas malaking UFO sa Estados Unidos.
Ilang araw lamang ang nakakalipas ng ang organisasyon na nagsisiyasat sa UFO na Mutual UFO Network (MUFON) ay naglabas ng 77-pahina ng ulat hinggil sa pagkakita.
Ang MUFON ay isang organisasyon na nagsisiyasat ng UFO sa Estados Unidos.
Itinatag noong 1969, sila ngayon ay may 3,000 na miyembro at may punong himpilan sa Fort Collins, Colorado.
Ang ulat ng MUFON na pinamagatang "Special Research Report Stephenville, mTexas" ay sinulat nina Glen Schulze at ni Ropert Powell.
Si Shulze ay may karanasan sa radar mula sa pagtatrabaho sa White Sands Missile Range.
Si Powell ay may digri sa kemistri at may malawak na karanasan sa mga semikonduktor mula sa pagtatrabaho sa Advanced Micro Devices.
Ang ulat ay isang pagsusuri sa mga tala ng radar mula sa Federal Aviation Administration at sa National Weather Service, na nakuha sa pamamagitan ng ilang mga hiling ng Freedom of Information Act (FOIA), at paghahambing mula sa mga salaysay ng saksi.
Pinagtibay nina Shulze/Powell na ang datus ng radar ay nagpapatunay sa obserbasyon ng mga saksi sa isang bagay, pati ang salaysay ng Air Force na nagsabing sampung eroplano ang tumatakbo sa lugar.
Sinabi nila na napakahirap sabihin kung ano ang nakita ng mga saksi, subalit may isang bagay doon.
Dalawang beses, sinabi nila, na nakuha ng radar ang isang bagay na naglalakbay sa halos 2,000 mph, at sa ibang pagkakataon ay nagpakita ito ng isang mabagal na tumatakbong bagay.
Maraming pagpansin ng medya ang nakatuon sa mga ulat ng obserbasyon na ang mga tala ng radar ay nagpakita na isa sa dalawang mga bagay ay kumikilos diretso patungo sa Praire Chapel Ranch sa Crawford.
Ito ang tahanan ng Presidente ng Estados Unidos na si George W. Bush, na binigyan ng palayaw na Western White House.
Hindi sila naglabas nang kahit anong pasya sa kung bakit ang ganoong pagkilos ay nakita.
Ang may akda ay nagpatibay din na ang mga kilos ng militar sa ere ay mabigat sa panahong iyon, subalit ang mga tala ng radar ay nagpapakita na walang sikretong kilos hinggil sa di alam na bagay.
Nagpahayag sila ng pagkabahala tungkol sa posibilidad na ito ay maaaring isang eroplano ng terorista na walang transponder.
Sinabi nina Shulze/Powell na naramdaman nilang sila'y tinanggihan sa ilang mga hiling nila sa FOIA ng ilang ahensiya ng gobyerno.
Hinikayat nila ang gobyerno na mas maging handa sa pagbibigay ng mas maraming impormasyon tungkol sa insidente.
Ang insidente sa Stephenville noong ika-8 ng Enero ay nakita ng dose dosenang mga saksi na nag-uulat ng malaking bagay sa kalawakan noong gabi na lumilipad-lipad sa itaas ng komunidad bago lumipad ito nang napakabilis.
Naobserbahan ni Steve Allen, isang piloto, ang bagay mula sa lupa at inilarawan ito na mabilis na maliwanag na ilaw na may kalahating milya.
Sinabi din niya na hinabol ito ng 2 mga eroplanong panglaban, nang ito ay maglaho sa bilis na tinatayang mga 3,000 mph.
"Hindi ko alam kung ito ay karanasan sa bibliya o isang tao mula sa ibang daigdig o anuman subalit siguradong hindi ito mula sa palibot ng mga bahaging ito," sinabi ni Allen.
Ang isa pang saksi ay isang lokal na opisyal na tagapagpatupad ng batas na si Leroy Gateman na nag-ulat na isang nagliliwanag na kulay pula na bagay na tumigil sa 3,000 libong talampakan sa ere.
"Napakabilis niyon at hindi ko masundan ng aking largabista," sabi ni Gateman.
Sinasabi ni Rick Sorrells na nakita niya ang bagay habang naghahanap ng usa sa kakahuyan.
"Kapag tiningnan mo ang mga puno, naroon lang iyon," sinabi niya sa ABC News.
Tinantiya niya ang haba nito na "tatlo o apat na mga palaruan ng football," kahit na di siya masyadong sigurado dahil sa siya'y nasa mataas na lugar.
Isinaysay pagkatapos ni Sorrells na sa simula ay may mga helikopter ng militar na lumilipad ng mababa at siya'y nakakatanggap ng mga di kilalang tawag sa telepono.
Isinaysay din niya na may di kilalang lalaki na pumunta sa pinto niya, isang beses sinabi sa kanya na, "Anak, mayroon kaming kalibre ng mga sandatang tulad nang sa iyo, subalit mayroon kaming mas marami pang ganyan," pagkatapos, kinuha ni Sorrells ang kanyang baril at, "Kailangan mong itikom ang inyong bibig tungkol sa nakita mo."
"Sinusubukan kong magpasya kung bubuksan ko o hindi ang pinto," sinabi ni Sorrell sa Empire-Tribune.
"Kami ay nakatayo lang doon na nagtitinginan sa isa't-isa sa mukha."
"Iniisip kong nagbihis siya para sa mga elemento at ang mga aso ay nag-iingay at alam niya na siya'y nasa panganib na mahuli."
"Doon ko nalaman na gusto niyang makita ko siya."
Pagkatapos ang lalaki ay umalis at lumakad papunta sa mga kakahuyan.
Naunang sinabi ng United States Air Force na ang mga saksi ay nakakita ng mga larawan na nagmumula sa mga komersyal na eroplano.
Gayumpaman, nilinaw nila pagkatapos na sampung F-16 Fighting Falcons ang nasa misyon ng nagsasanay sa gabi sa lugar noong ika-8 ng Enero.
"Para sa kabutihan ng kamalayan ng publiko, naiintindihan ng Air Force Reserve Command Public Affairs ang nagawang pagkakamali tungkol sa iniulat na gawain ng pagsasanay ng eroplano ng militar," sinabi sa pahayag.
Ayon sa tagapagsalita ng Air Force na si Karl Lewis, ang eroplano ay mula sa 457th Fighter Squadron at ang pagkakamali sa unang ulat ay dahil sa problema sa komunikasyong pangloob sa gitna ng mga opisina at ng base.
Kasunod ng welga noong Enero, kahapon ang Public and Commercial Services Union (PCS) ng UK ay nagwelga ng 24 oras ukol sa pinag-aawayang mga kondisyon sa trabaho sa loob ng call centre na nagbibigay ng serbisyo sa Jobcentre para sa Department for Work and Pensions (DWP).
Ang inilabas na pahayag na ipinadala Linggo ng gabi ni Katrine Williams, ang Tagapangulo ng PCS Wales, ay nagsasabing 70% ng mga miyembro na bumoto ay pabor sa industriyal na pagkilos.
Ang mga miyembro ng PCS ay "nakakaranas ng opresibong kondisyon ng pagtatrabaho na nagreresulta sa mataas na antas ng tensyon at sakit" ayon sa unyon, at itinuturo ang 2,779 na mga empleyado na umalis sa Jobcentre Plus call centre simula noong Abril ng nakaraang taon - halos 20% ng pwersa ng paggawa sa 37 opisina ng Jobcentre Plus na humahawak ng mga tawag mula sa publiko - bilang ebidensiya ng mapanghamong lugar ng paggawa.
Sinasabi ng unyon na ang pangasiwaan ay "inisip lagi ang pag-abot sa target ng call centre na nagiging daan naman para hindi makapagbigay ng mabuting kalidad ng serbisyo sa publiko."
Salungat naman ang sinasabi ng DWP tungkol sa pagkilos, na nagpahayag na 75% ng empleyado ay bumoto laban sa welga.
Ayon sa DWP, ang empleyado ay nagtatrabaho sa ilalim ng resonableng mga termino, subalit "kailangan naming siguraduhin na ang aming serbisyo ay nariyan kapag ang mga kustomer, kasama ang ilang pinakamahihinang mga tao sa bansa, ay kailangan kami."
Ang DWP ay handang aminin na sila'y gumagamit ng sukatan ng paggawa para siguraduhin ang mataas na pakinabang at paggawa, ang layunin nila ay upang "ihatid ang halaga ng salapi para sa mga nagbabayad ng buwis" at wala silang kahit anong plano para baguhin ang paraan nila sa trabaho.
Isang ulat sa Liverpool Daily Post ang nagsabi na mahigit sa 500 na empleyado ng Merseyside ay nag protesta, at sinabi ng rehiyonal na kalihim ng PCS na si Peter Middleman na inilalarawan ang kultura sa mga Jobcentre Plus contact centre bilang "makipot na mga ugali ng pagtatrabaho."
Binanggit din ng Lancashire Telegraph ang 120 na empleyado na nasa welga sa Cardwell Place call centre at inaasahan na 2,500 sa Hilagang Kanluran ng England ang aksiyon; binanggit si Middleman na naglalarawan sa mga call centre bilang "ang katumbas ng modernong panahon ng kadiliman, ang gilingan ni satanas kung saan ang aming mga miyembro ay sobra sa pagtatrabaho, sobrang sinusubaybayan, at pinupwersang pagtiisan ang obsesyon sa mga arbitraryong target."
Iniulat ng DWP ang unyon na nagsabi sa kanila na halos 40% ng 9,000 na empleyado sa JSP contact centre ay gagawa ng pagkilos, na umayon sa kanilang sariling pagtantiya.
Ang harap-harapang serbisyo ng Jobcentre ay hindi apektado ng pagkilos ng welga kahapon; nag-anunsiyo ang unyon na ito'y susundan ng pagbabawal ng walang taning sa mga miyembro na magtrabaho ng higit sa oras.
Ang bangkay ng huling nawawalang tao ay natagpuan noong Lunes kasunod ng pagbagsak ng tulay ng Minneapolis.
Ang opisyal na bilang ng namatay ay di nasa 13 na, kasunod ng pagbagsak mga tatlong linggo ang nakakalipas.
Si Jolstad, na may palayaw na "Jolly" ay isang miyembrong manggagawa ng konstruksyon na nagpapalutang sa tulay.
Si Lisa Jolstad, asawa ni Jolstad ay nag-alala na ang paghahanap sa bangkay ng kanyang asawa ay magtatagal, at mag-iiwan sa kanya nang walang kahit anong pagsasara.
Sinabi ni Sheriff Rich Stanek, "Walang masyadong mga ngiti dito ngayong gabi..."
"Tayong lahat ay magroong sobrang bigat na mga puso."
"Matimbang ito sa maraming tao, maging sa personal at sa propesyonal."
Hiniling ni Gobernador Tim Pawlenty kay Presidente Bush noong Lunes na ideklara ang pagbasak na isang malaking pinsala, na magpapahintulot sa estado na maging marapat para sa mas maraming salapi ng pamahalaan.
Si President Bush ay nakatakda na pumunta sa Minneapolis ngayong araw para kumuha ng tagubilin tungkol sa tulay.
Sinabi nila na ipinagtatanggol nila ang pagsisiyasat ng mga paraan ng katiwalian, gayunpaman, sinabi nila na ang pamahalaan ng Lula ay biktima sa kampanya ng destabilisasyon.
Sinisi nila ang Presidente ng Estados Unidos na si George W. Bush sa krisis.
Sinabi nila na ang pamahalaan ng Lula ay biktima ng bantang kudeta ng mga tagasuporta ni Bush.
Ang ibang mga parliyamentaryo, kahit ang ilan sa mga Worker's party, ay hindi sumasang-ayon sa argumento ng kudeta.
Ang ilang mga senador ay sinabi na ang Worker's Party lamang ang nagsimula ng krisis.
Ang pwersa na pinangungunahan ng NATO sa Afghanistan ay naglabas ng isang pahayag noong biyernes na nagsasabing ang dalawa sa kanilang tropa ay nawawala noong Miyerkules habang nasa kinagawiang misyon ng pag-suplay.
Sinabi sa pahayag na isang operasyon sa pagsagip ang nagsimula at nagpapatuloy, subalit di nagbigay ng maraming detalye.
Sinabi ng opisyal na taga-ulat ng NATO na "Magpapatuloy kami sa puspusang paghahanap at operasyon ng pagsagip upang matukoy ang aming nawawalang mga sundalo."
Sinabi ng lokal na pulisya na ang mga sundalo ay maaaring tinangay palayo ng ilog sa Badghis, isang kanlurang probinsiya, habang sinusubukan nilang kunin ang kahon ng pagkain na bumagsak sa ilog.
Sinabi ng mga opisyal na maaaring hindi sila nakuhang bihag.
"Ang mga pamilya ng mga sundalong ito ay sinabihan tungkol sa kalagayan ng kanilang mahal sa buhay at patuloy namin silang bibigyan ng impormasyon hanggang mayroong makuhang impormasyon," sinabi ng isang opisyal ng press.
Ang kapulungan ng paaralan ng Dover, Pennsylvania ang naging kauna-unahan na nag-utos sa paglalakip ng Intelligent Design sa kurikulum ng bayolohiya sa pampublikong paaralan.
Sa eleksiyon sa ika-8 ng Nobyembre sa taong ito, ipinasok sa halalan ng mga Republican ang talaan ng pagpipiliang mga kandidato ng pro-Intelligent Design na bumoto kamakailan para isama ang pahayag tungkol sa Intelligent Design sa kurikulum ng bayolohiya.
Nagboluntaryo ang magkahalong talaan ng pagpipilian ng Democrat at Republican bilang alternatibong grupo ng mga kandidato sa pamunuan ng paaralan, ang kowalisyon ng Dover CARES.
Iminungkahi nilang alisin ang Intelligent Design mula sa kurikulum ng bayolohiya subalit pinahintulutan ang talakayan ng Intelligent Design sa mga kursong may kinalaman sa pilosopiya at pagkukumpara ng relihiyon.
Lahat ng walong bakanteng posisyon ng pamunuan ng paaralan ay napanalunan ng mga kandidato ng kowalisyon ng Dover CARES.
Ang dalawang mga kandidato na ibinoto kamakailan bilang mga miyembro ng pamunuan ng paaralan na nagsama sa intelligent design sa kurikulum ng agham sa pampublikong paaralan ay nakatanggap ng pinaka-kakaunting boto noong Martes sa eleksiyon.
Ang isa sa bagong naibotong miyembro ng pamunuan ay si Bryan Rehm, isang magulang ng estudyante sa paaralan ng Dover.
Si Rehm, kasama ang 10 ibang mga magulang, ay nagsimula magdemanda laban sa pamunuan ng paaralan sa kanilang desisyon na isingit ang intelligent design sa kurikulum ng agham.
Noong Oktubre 2004, nagdesisyon ang pamunuan ng paaralan ng Dover na ang Intelligent Design ay isang teoriyang pangsiyentipiko na dapat banggitin sa klase ng bayolohiya na kalakip ang talakayan ng ebolusyon pambayolohiya bilang bahagi ng nilalaman ng kurso.
Nag-utos ang pamunuan na ang pahayag ay dapat basahin sa mga klaseng iyon na nagsasabing "Ang Intelligent Design ay paliwanag ng pinagmulan ng buhay" at "Iiwan ng paaralan ang talakayan ng Pinagmulan ng Buhay sa mga indibiduwal na estudyante at kanilang mga pamilya."
Ang pahayag ng pamunuan ng paaralan sa Intelligent Design ay umaakay sa mga estudyante sa aklat na Of Pandas ang People bilang pinagmumulan ng impormasyon "para sa mga estudyanteng maaaring interesado para magkamit ng pagkaunawa kung ano talaga ang kinapapalooban ng Intelligent Design."
Ang aklat na ito ay nilimbag ng Foundation for Thought and Ethics, isang organisasyon na hindi para kumita na itinatag para sa layunin na "pagtataguyod at paglilimbag ng mga aklat-aralin na naglalahad ng perspektibo ng Kristiyano."
Ang ilang mga magulang ng mga estudyante ng pampublikong paaralan ng Dover ay nagdemanda laban sa pamunuan ng paaralan, naghahabla na kasama ang pahayag ng pamunuan ng paaralan sa Intelligent Design ay isang pagtatangka na ipakilala ang relihiyon sa kurikulum ng agham.
Ang aklat ng Of Pandas and People ay nagsasabing, "Ang Intellligent Design ay nangangahulugan na ang ibat-ibang hugis ng buhay ay biglang nagsimula sa pamamagitan ng intelligent agency."
Ang orihinal na reklamo sa demanda laban sa pamunuan ng paaralan ay isinaysay na "Ang Intelligent design ay isang di-siyentipikong argumento o asersyon."
Ang Pangdistritong Huwes ng korte ng US na si John Jones, na duminig sa kaso na hindi pang-hurado, ay umaaasang gagawin ang desisyon sa katapusan ng taon.
Ang bahagi ng paglilitis tungkol sa ebidensiya ay natapos noong ika-4 ng Nobyembre, 2005.
Ang lokal na pahayagan na Dover, ang York Daily Record, ay nagbigay ng opinyon na ang botante ng Dover ay dapat gumawa ng patotoo sa paglilitis sa pangyayari noon sa pangkalahatang eleksiyon na pwede silang bumoto para sa mga miyembro ng pamunuan sa paaralan kasama ang ibang naibotong posisyon.
Tumangging basahin ng guro ng bayolohiya sa paaralan ng Dover ang pahayag ng pamunuan ng paaralan sa Intelligent Design para sa mga estudyante dahil ang code ng estado ng Pennsylvania para sa edukasyon ay nagsasaad na "ang propesyonal na guro ay maaaring hindi alam o sinasadyang mailarawan ng pamali ang leksiyon."
Sa sulat sa kanilang Administrador, ipinahayag ng mga guro ang kanilang pananaw na "ang Intelligent Design ay hindi agham."
Binabasa ng Adminstrador ng Paaralan ang pahayag ng pamunuan ng paaralan sa Intelligent Design sa mga estudyante sa pampublikong paaralan.
Sa malayang sona ng pagnenegosyo sa Antalya, Turkey, 80 mga babaeng manggagawa ng FMC Novamed ay nasa welga ng halos isang taon ngayon, simula noong ika-26 ng Setyembre, 2006.
Isinusumbat nila hindi lamang ang mababang mga sweldo pati na rin ang malalang pag-abuso sa bahagi ng FMC.
Ang Novamed, itinayo noong 2001, ay isang pabrika na pinamamahalaan ng mga kapitalistang Turkey at matatagpuan sa sona ng malayang pangangalakal sa Antalya, Turkey.
Ito ay pag-aari ng Fresenius Medical care (FMC) na isang korporasyong pandaigdig na ang punong tanggapan ay nasa Germany.
Ang FMC ay isang monopolyo sa pamilihan ng mga produkto ng dialysis, na may pabrika sa 12 bansa at ang total na manggagawa ay 100,000.
Nakumpleto ng NASA ang isang pangunahing pagsusuri ng isang 20-metrong kwadradong solar sail, na nagtala ng isang "napakahalagang kaganapan" sa teknolohiya ng pagtulak sa kalawakan.
Hindi ito ang una na susubukan ang mga solar sail, dahil ang mga Hapon ay nagpadala na ng dalawang solar sail sa kalawakan.
Ang Planetary Society ay nagpaplanong maglunsad ng isang solar sail posibleng sa ika-21 ng Hunyo.
Pinabagsak sa orbito ng isang converted intercontinental ballistic missile (ICBM), ang Cosmos 1 ay ilulunsad mula sa isang nakalubog na submarino ng Rusya mula sa loob ng dagat ng Barents.
Ang sasakyang pamhimpapawid, na pinatatakbo ng layag, ay walang patutunguhan.
Ang dahilan ay upang subukan lamang ang sistema ng propulsyon na gumagamit ng pwersa mula sa butil ng liwanag ng araw para pakilusin ang sasakyan palabas mula sinimulang landas sa palibot ng mundo sa 500 milya.
Ang teknolohiya ng propulsyon ay pinaniniwalaan ngayon na pinakamabuti at laan para sa interstelar na paglalakbay sa kalawakan.
Sa teoriya, ang isang sasakyang itinutulak ng lakas ng pinagmumulan ng patuloy na liwanag, tulad ng isang leyser na binuo para sa layunin, ay maaaring makaabot ng bilis na malapit sa bilis ng liwanag.
Ito ay dahil sa mga kasanayan ng sasakyang panghimpapawid na hindi kailangang magdala ng sarili niyang gatong.
Ang paglapit sa bilis ng liwanag, gayunpaman, ay nangangailangan ng mahabang panahon ng patuloy na mabilis na pag-andar.
Ang gayong kabilis ay magiging imposible sa mga ginagamit na pagsusuri sa mga behikulo at anumang paglulunsad na nakikita sa hinaharap, habang sila'y umaasa sa liwanag mula sa araw, na mabilis na hihina sa paglayo ng distansiya.
Ayon sa National Geographic News, "Ang NASA, ang ahensiya ng European Space, ang Hapon, at ang Rusya lahat ay nagpaunlad ng mga solar sail, subalit wala sa kanila ang sumubok na patunayan na ang mga layag ay kayang magtulak ng sasakyang panghimpapawid sa ilalim ng kontraladong paglipad."
Ipinasya ng Mataas Hukuman ng Japan noong Miyerkules na ang ipinataw na kondisyon ng isang Batas para makakuha ng nasyonalidad ng pagiging Hapon ay labag sa sa konstitusyon at kinumpirma ang nasyonalidad ng umaapila.
Ang bawat isa sa sampung umaapila ay isang bata na ipinanganak sa isang Filipinong ina at sa huli ay kinilala ng isang tatay Japanese.
Nagharap sila ng mga kahilingan para nasyonalidad ng pagiging Hapon sa pagitan ng 2003 at 2005, subalit ibinasura ng gobyerno dahil ang mga magulang ay hindi legal na kasal sa bawat kaso.
Ayon sa Batas ng Hapon sa nasyonalidad, ang isang batang hindi Hapon (bata sa 20) pagkatapos na siya'y ipanganak ay sinunod ang batas sa pag-aasawa at pagkilala ay makakakuha ng nasyonalidad ng Hapon sa pamamagitan ng paghaharap ng pagbibigay-alam, kasama ang ilang mga kailangan kung saan natapos na ng mga umaapila.
Iniutos ng Mataas na Hukuman noong Miyerkules na ang kondisyong 'ginawang lehitimo sa pamamagitan ng kasal'ay nagdudulot ng hindi makatuwirang mga pagtatanggi para labagin ang Artikulo 14 ng Konstitusyon ng Hapon, na gumagarantiya ng pagkakapantay-pantay sa ilalim ng batas.
Ang Mataas na Hukuman ay naging epektibo sa lahat ng mga probisyong ito at tinanggap ang kahilingan ng umaapila para sa nasyonalidad na Hapon.
Tinukoy ng hatol kamakailan ang mga pagbabago sa mga kaisipan ng mga tao sa Hapon sa alin mang sa buhay pamilya o sa kaugnayan ng magulang sa anak, at itinukoy sa dalawang mga pagtitipon kung saan pinagtibay ng Hapon.
Mayroong mga tinatayang mahigit sampung libong mga bata sa parehong sitwasyon sa Hapon at maraming bilang sa ibayong dagat.
Ang pinunong kalihim ng gabinete na si Nobutaka Machimura ay nagbigay ng komento noong Miyerkules tungkol sa hatol sa isang kumperensiya ng pres.
Sinabi ni Machimura, "Ang hatol na ito, na nagsasabing ang paglabag sa konstitusyon, ay masyadong mabigat."
"Bilang gobyerno, dapat natin itong ituring na maselan, at gusto naming suriin ang detalye ng nilalaman nito at pag-aralan kung paano sumagot."
