sentence,profane
49  Usa ka kasugoan mahimo nga alang sa natawo sa yuta,0
50  Mao kini ang gibuhat sa tanan nga mga anak sa Israel ingon sa gisugo ni Jehova kang Moises ug kang Aaron,0
51  Ug nahitabo niadtong maong adlalw gikuha n Jehova ang mga anak sa Israel gikan sa yuta sa Egipto ingon soa ilang mga panon.,0
1   Ug si Jehova misulti kang Moises nga nagaingon:,0
2  Magbalaan kanako ang tanan nga panganay,0
3  Ug si Moises miingon sa katawohan: Hinumdumi ninyo kining adlawa,0
4  Niining adlawa nanggula kamo sa bulan nga Abib:,0
5  Ug mahitabo,0
6  Pito ka adlaw magakaon ka sa tinapay nga walay levadura,0
7  Tinapay nga walay levadura maoy pagakan-on sulod sa pito ka adlaw ug walay tinapay nga may levadura nga makita diha kanimo,0
8  Ug magsugilon ka niadtong adlawa sa imong anak nga lalake nga magaingon: Kini gibuhat tungod niadto nga gibuhat ni Jehova kanako,0
9  Ug kini mahimo kanimo nga usa ka ilhanan sa ibabaw sa imong kamot ug usa ka handumanan sa atubangan sa imong mga mata,0
11   Ug sa pagpasulod ni Jehova kanimo sa yuta sa mga Canaanhon,0
12  Pagalainon mo alang kang Jehova ang tanan nga magbuka sa taguangkan ug ang tanan nga una nga magabuka sa taguangkan sa imong mga mananap ang mga lake iya kang Jehova.,0
13  Ug sa tanan nga panganay sa asno ang usa ka book nga nating carnero mao ang igalukat mo ug kondili ka magalukat niini,0
14  9 Ug kong sa panahong umalabut mangutana kanimo ang imong anak nga lalake nga magaingon: Unsa ba kini? Magaingon ikaw kaniya: Pinaagi sa kusog sa kamot,0
15  Ug nahitabo nga si Faraon sa halus motugot kanamo sa pagpalakaw,0
16  Ug kini mahimo alang kanimo nga usa ka timaan sa ibabaw sa imong kamot,0
17   Ug nahitabo nga sa mitugot si Faraon sa pagpalakaw sa katawohan,0
1   Ug si Moises gitawag ni Jehova,0
2  Magsulti ka sa mga anak sa Israel,0
3   Kong ang iyang halad maoy halad-nga-sinunog nga gikan sa mga vaca,0
4  Ug iyang igabutang ang iyang kamot sa ibabaw sa ulo sa halad-nga-sinunog ug kana pagadawaton alang kaniya aron sa pagtabon-sa-sala alang kaniya.,0
5  Ug siya magapatay sa lakeng vaca sa atubangan ni Jehova ug ang mga sacerdote nga mga anak ni Aaron,0
6  Ug pagapanitan niya ang halad-nga-sinunog,0
7  Ug ang mga anak nga lalake ni Aaron nga sacerdote magabutang ug kalayo sa ibabaw sa halaran,0
8  Ug ang mga sacerdote,0
9  Apan hugasan niya sa tubig ang mga sulod sa lawas ug ang mga paa niini. Ug ang sacerdote magasunog sa tibook sa ibabaw sa halaran,0
10   Ug kong ang iyang halad gikan sa kahayupan,0
11  Ug kini patyon niya sa luyo sa halaran dapit sa amihanan sa atubangan ni Jehova ug ang mga sacerdote nga mga anak ni Aaron,0
12  Ug siya magabahinbahin niini sa iyang mga bahin,0
13  Apan pagahugasan niya sa tubig ang bahin nga sa sulod sa lawas ug ang mga paa: ug igahalad sa sacerdote ang tibook,0
14  Ug kong ang iyang halad-nga-sinunog nga kang Jehova,0
15  Ug ang sacerdote magahalad niini sa ibabaw sa halaran,0
16  Ug iyang kuhaon ang pabalonan ug ang mga balhibo niini,0
17  Ug iyang pagabuk-on kini tungod sa iyang mga pako. apan dili pagabahinon kini sa duruha. Ug ang sacerdote magasunog niini sa ibabaw sa halaran,0
1   Ug sa diha nga adunay tawo nga magahalad ug halad-nga-kalan-on alang kang Jehova,0
2  Ug kini pagadad-on niya sa mga sacerdote,0
3  Ug ang salin sa halad-nga-kalan-on maiya ni Aaron ug sa iyang mga anak nga lalake kini mao ang butang nga labing balaan sa mga halad nga hinimo pinaagi sa kalayo alang kang Jehova.,0
4  Ug sa diha nga ikaw magahalad ug usa ka halad-nga-kalan-on nga linuto sa hudno,0
5  Apan kong ang imong halad-nga-kalan-on linuto sa kalaha,0
6  Kini tipiktipikon mo,0
7  Ug kong ang imong halad-nga-kalan-on mao ang halad nga linuto sa kalaha pagahimoon kini sa harina nga fino nga may lana.,0
8  Ug dad-on mo kang Jehova ang halad-nga-kalan-on nga hinimo niining mga butanga,0
9  Ug ang sacerdote magkuha gikan niadto nga halad-nga-kalan-on,0
10  Ug ang nahasalin sa halad-nga-kalan-on maiya ni Aaron ug sa iyang mga anak nga lalake: kini mao ang butang nga labing balaan sa mga halad nga pinaagi sa kalayo kang Jehova.,0
11   Walay bisan unsa nga halad-nga-kalan-on nga igahalad ninyo kang Jehova,0
12  Mahitungod sa halad sa mga inunahan sa mga abut,0
13  Ug ang tanan nga halad sa imong halad-nga-kalan-on timplahan mo sa asin ug dili mo pakulangan ang asin sa tugon sa imong Dios gikan sa imong halad-nga-kalan-on sa tanan nga halad mo magahalad ka ug asin.,0
14  Ug kong maghalad ka alang kang Jehova ug halad-nga-kalan-on sa mga inunahan sa abut,0
15  Ug butangan mo ug lana ang ibabaw niini,0
16  Ug ang sacerdote magasunog sa handumanan niini,0
1   Kong ang iyang halad mao ang mga halad-sa-pakigdait kong siya magahalad gikan sa panon sa mga vaca,0
2  Ug ang iyang kamot igabutang niya sa ibabaw sa ulo sa iyang halad,0
3  Ug magahalad siya gikan sa mga halad-sa-pakigdait,0
4  Ug ang duruha ka amimislon ug ang tambok nga anaa sa ibabaw nila,0
5  Ug ang mga anak nga lalake ni Aaron magasunog niini ibabaw sa halaran,0
6   Apan kong ang iyang halad nga sa halad-sa-pakigdait alang kang Jehova kinuha sa panon sa kahayupan bisan lake kun baye,0
7  Kong siya maghalad ug nating carnero alang sa iyang halad,0
8  Ug igabutang niya ang iyang kamot sa ibabaw sa ulo sa iyang halad,0
9  Ug gikan sa halad sa mga halad-sa-pakigdait magahalad siya sa halad nga hinimo pinaagi sa kalayo alang kang Jehova ang tambok niini,0
10  Ingon usab ang duruha ka amimislon ug ang tambok nga anaa sa ibabaw nila,0
11  Ug ang sacerdote magasunog niini sa ibabaw sa halaran: kalan-on kini nga hinalad nga hinimo pinaagi sa kalayo alang kang Jehova.,0
12  Ug kong kanding ang iyang halad,0
13  Ug igabutang niya ang iyang kamot sa ibabaw sa ulo niini,0
14  Ug magahalad siya gikan niini sa iyang halad,0
15  Ug ang duruha ka amimislon,0
16  Ug ang sacerdote magasunog niini sa ibabaw sa halaran kini mao ang kalan-on sa halad nga hinalad nga pinaagi sa kalayo ingon nga usa ka kahumot alang kang Jehova. Ang tanan nga tambok iya ni Jehova.,0
17  Kini maoy tulomanon nga dayon sa inyong mga kaliwatan,0
1   Ug nagsulti si Jehova kang Moises,0
2  Sultihi ang mga anak sa Israel sa pag-ingon. Kong ang usa ka tawo makasala sa walay pagpanghibalo sa bisan unsa sa mga sugo ni Jehova tungod sa mga butang nga dili angay buhaton,0
3  Kong ang sacerdote nga dinihog makasala sa pagkaagi nga mahiangin sa pagpakasala ang katawohan,0
4  Ug pagadad-on niya ang vaca nga lake ngadto sa pultahan sa balong-balong nga pagatiguman sa atubangan ni Jehova,0
5  Ug ang sacerdote nga dihihog magakuha gikan niadtong dugo sa lakeng vaca,0
6  Ang sacerdote magatuslob sa iyang tudlo sa dugo,0
7  Ug ang sacerdote magabutang sa dugo sa ibabaw sa mga sungay sa halaran sa incienso nga mahumot,0
8  Ug pagakuhaon niya gikan sa lakeng vaca nga halad-tungod-sa-sala ang tanan nga tambok,0
9  Ug ang duruha ka mga amimislon ug ang tambok nga anaa sa ibabaw nila,0
10  Maingon sa pagkuha niini gikan sa vaca nga lake sa mga halad-sa-pakigdait ug ang sacerdote magasunog kanila sa ibabaw sa halaran sa halad-nga-sinunog.,0
11  Ug ang panit sa lakeng vaca,0
12  Bisan ang tibook nga lakeng vaca pagadad-on niya ngadto sa gawas sa campo,0
13   Ug kong ang tibook nga katilingban sa Israel mangasayup,0
14  Sa diha nga mahibaloan na ang sala diin sila nanagpakasala,0
15  Ug ang mga anciano sa katilingban managbutang sa ilang kamot sa ibabaw sa ulo sa lakeng vaca sa atubangan ni Jehova ug sa atubangan ni Jehova pagapatyon nila kadtong lakeng vaca.,0
16  Ug ang sacerdote nga dinihog magadala sa dugo sa lakeng vaca ngadto sa balong-balong nga pagatiguman.,0
17  Ug ang sacerdote magatuslob sa iyang tudlo sa maong dugo,0
18  Ug siya magabutang niadtong dugoa sa ibabaw sa mga sungay sa halaran nga anaa sa atubangan ni Jehova sa balong-balong nga pagatiguman,0
19  Ug iyang pagakuhaon niini ang tanan nga tambok ug iyang pagasunogon kini sa ibabaw sa halaran.,0
20  Sa ingon niana pagabuhaton niya niadtong lakeng vaca ang iyang gibuhat niadtong lakeng vaca sa halad-tungod-sa-sala mao usab ang iyang pagabuhaton niini ang sacerdote magahimo ug halad sa pagtabon-sa-sala alang kanila,0
21  Ug pagadad-on niya ang lakeng vaca sa gawas sa campo,0
22   Kong makasala ang pangulo ug sa walay pagpanghibalo mahimo niya ang bisan usa sa tanang mga butang nga gisugo ni Jehova nga iyang Dios nga dili pagabuhaton,0
23  Kong ang iyang sala,0
24  Ug igabutang niya ang iyang kamot sa ibabaw sa ulo sa kanding nga lake,0
25  Ug ang sacerdote magakuha niadtong dugo sa halad-tungod-sa-sala pinaagi sa iyang tudlo,0
26  Ug pagasunogon niya ang tanan nga tambok niini sa ibabaw sa halaran,0
27   Ug kong ang usa sa mga pumoluyo sa lungsod makasala sa walay pagpanghibalo,0
28  Kong ang iyang sala nga iyang nabuhat,0
29  Ug igabutang niya ang iyang kamot sa ibabaw sa ulo sa halad-tungod-sa-sala,0
30  Ug ang sacerdote magakuha niadtong dugo pinaagi sa iyang tudlo ug igabutang niya sa ibabaw sa mga sungay sa halaran sa halad-nga-sinunog ug igabubo niya ang tanan nga dugo niini diha sa tungtunganan sa halaran.,0
31  Ug iyang pagakuhaon gikan niini ang tanang tambok,0
32  Ug kong magadala siya ug nating carnero ingon nga iyang halad alang sa usa ka halad-tungod-sa-sala,0
33  Ug igabutang niya ang iyang kamot sa ibabaw sa ulo sa halad-tungod-sa-sala,0
34  Ug ang sacerdote magakuha sa dugo sa halad-tungod-sa-sala pinaagi sa iyang tudlo,0
35  Ug iyang pagakuhaon gikan niini ang tanan nga tambok,0
1   Ug kong adunay tawo nga makasala,0
2  O kong may tawo nga makahikap sa bisan unsang butanga nga mahugaw,0
3  O kong makahikap siya sa kahugawan sa tawo sa bisan unsa nga kahugaw nga maoy nagahugaw kaniya,0
4  O kong may tawo mahinayak sa pagpanumpa ug mamulong sa iyang mga ngabil sa pagbuhat ug dautan,0
5  Ug mahitabo nga kong makasala siya sa usa niining mga butanga,0
6  Ug ang iyang halad-tungod-sa-paglapas pagadad-on niya kang Jehova tungod sa iyang sala nga iyang nabuhat,0
7   Ug kong ang iyang kapanguhaan dili makaabut sa pagdala ug usa ka nating carnero,0
8  Ug kini pagadad-on niya ngadto sa sacerdote,0
9  Ug igasablig niya ang dugo sa halad-tungod-sa-sala diha sa kiliran sa halaran ug ang nahabilin sa dugo pagapug-on niya diha sa tungtunganan sa halaran: kini mao ang halad-tungod-sa-sala.,0
10  Ug ang usa pagabuhaton niya nga halad-nga-sinunog,0
11  Apan kong ang iyang kapanguhaan dili makaabut sa pagdala ug duruha ka tukmo kun duruha ka kuyabog sa salampati,0
12  Ug kini pagadad-on niya ngadto sa sacerdote,0
13  Ug ang sacerdote magabuhat ug pagtabon-sa-sala alang kaniya sa iyang sala nga nabuhat batok sa usa niining mga butanga ug siya pagapasayloon ug ang salin mamaiya sa sacerdote,0
14   Ug nagsulti pa si Jehova kang Moises,0
15  Kong adunay tawo nga makalapas,0
16  Ug pagaulian niya ang bili niadtong gibuhatan niya sa pagpakasala diha sa butang nga balaan,0
17  Ug kong may usa nga makasala,0
18  Ug magadala siya ngadto sa sacerdote sa usa ka carnerong lake nga walay ikasaway gikan sa panon,0
19  Mao kini ang halad-tungod-sa-paglapas sa pagkatinuod gayud siya sad-an sa atubangan ni Jehova.,0
2  Kong adunay usa ka tawo nga makasala ug magabuhat ug paglapas batok kang Jehova,0
3  Kun makakaplag siya sa nawala,0
4  Unya mahitabo kini nga,0
5  Kun bisan unsang butanga nga iyang gipanumpaan sa bakak igauli niya ang tanan gayud,0
6  Ug magadala siya sa iyang halad-tungod-sa-paglapas ngadto kang Jehova,0
7  Ug ang sacerdote magabuhat sa pagtabon-sa-sala alang kaniya sa atubangan ni Jehova,0
8   Misulti pa si Jehova kang Moises,0
9  Sugoon mo si Aaron ug ang iyang mga anak nga lalake nga nagaingon: Kini mao ang balaod sa halad nga sinunog: ang halad-nga-sinunog pagasunogon sa ibabaw sa halaran sa tibook nga gabii hangtud sa buntag,0
10  Ang sacerdote magasul-ob sa iyang bisti nga lino,0
11  Unya huboon niya ang iyang mga bisti,0
12  Ug ang kalayo sa ibabaw sa halaran pagapulawon sa ibabaw niini,0
13  Ang kalayo magapulaw sa kanunay gayud sa ibabaw sa halaran kini dili pagapalungon.,0
14   Ug kini mao ang balaod sa halad-nga-kalan-on nga igahalad sa mga anak nga lalake ni Aaron sa atubangan ni Jehova,0
15  Ug gikan niini siya magakuha ug usa ka hakup,0
16  Ug ang salin niini pagakan-on ni Aaron ug sa iyang mga anak nga lalake kini pagakan-on nga walay levadura diha sa dapit nga balaan sa sawang sa balong-balong nga pagatiguman,0
17  Kini dili pagalutoon nga may levadura. Kini gihatag kanila ingon nga ilang pahat gikan sa akong mga halad nga hinimo pinaagi sa kalayo kini mao ang butang nga labing balaan,0
18  Ang tanang mga lalake sa mga anak ni Aaron magakaon niini,0
19  Ug nagsulti si Jehova kang Moises,0
20  Kini mao ang halad ni Aaron ug sa iyang mga anak nga lalake,0
21  Sa kalaha nga adunay lana pagahikayon kini sa diha nga matumog na,0
22  Ug ang sacerdote nga pagadihogan nga ilis ni Aaron gikan sa iyang mga anak nga lalake maoy magahalad pinaagi sa usa ka balaod nga walay katapusan pagasunogon kini nga tibook alang kang Jehova.,0
23  Ug ang tanan nga halad-nga-kalan-on sa sacerdote pagasunogon gayud ug dili pagakan-on.,0
24   Ug nagsulti si Jehova kang Moises,0
25  Sultihi si Aaron ug ang iyang mga anak nga lalake,0
26  Ang sacerdote nga magahalad niini tungod sa sala,0
27  Ang tanan nga makahikap sa iyang unod,0
28  Apan ang kolon nga lutoanan niana 9 pagabuk-on ug kong pagalutoon kini sa sudlanan nga tumbaga,0
29  Ang tanan nga lalake sa mga sacerdote mokaon niini kini maoy butang nga labing balaan.,0
30  Ug dili pagakan-on ang bisan unsa nga halad-tungod-sa-sala,0
1   Ug mao kini ang balaod sa halad-tungod-sa-paglapas: kini mao ang labing balaan.,0
2  Sa dapit diin ginapatay nila ang halad-nga-sinunog,0
3  Ug gikan niini igahalad niya ang tanan nga tambok ang tambok nga ikog,0
4  Ug ang duruha ka amimislon,0
5  Ug ang sacerdote magasunog niini sa ibabaw sa halaran alang sa halad pinaagi sa kalayo alang kang Jehova: Kini maoy halad-tungod-sa-paglapas.,0
6  l Ang tanan nga lalake sa taliwala sa mga sacerdote magakaon niini: pagakan-on kini sa dapit nga balaan kini maoy butang nga labing balaan.,0
7  Maingon sa halad-tungod-sa-sala,0
8  Ug ang sacerdote nga magahalad ug halad-nga-sinunog bisan kinsa,0
9  Ug ang tanang halad-nga-kalan-on nga pagalutoon pinaagi sa hudno,0
10  Ug ang tanang halad-nga-kalan-on nga sinaktan sa lana,0
11   Ug kini mao ang balaod sa mga halad-sa-pakigdait nga igahalad ni bisan kinsa kang Jehova.,0
12  Kong siya maghalad niini sa paghimo sa halad-sa-pasalamat,0
13  Uban sa tinapay nga manipis nga may levadura igahalad niya ang iyang halad uban sa iyang mga halad-sa-pakigdait alang sa pasalamat.,0
14  Ug gikan niini magahalad siya ug usa ka bahin gikan sa tanang halad nga gituboy kang Jehova ug kini maiya sa sacerdote nga nagasablig sa dugo sa mga halad-sa-pakigdait.,0
15  Ug ang unod sa halad sa iyang halad-sa-pakigdait,0
16  Apan kong ang halad sa iyang halad mao ang usa ka sinaad,0
17  Apan ang mahabilin sa unod nga halad nga sa ikatolo ka adlaw,0
18  Ug kong may bisan unsa sa unod sa halad sa iyang halad-sa-pakigdait pagakan-on sa ikatolo ka adlaw,0
19  Ug ang unod nga magadapat sa bisan unsa nga mahugaw,0
20  Apan ang tawo nga magakaon sa unod sa mga halad-sa-pakigdait,0
21  Ug sa diha nga ang tawo nga magahikap sa bisan unsa nga butanga nga mahugaw,0
22  Ug si Jehova misulti kang Moises,0
23  Sultihi ang mga anak sa Israel,0
24  Ang tambok sa mananap nga namatay nga wala pagtuyoa,0
25  Kay bisan kinsa nga mokaon sa tambok sa mananap,0
26  Ug dili kamo magkaon sa bisan unsa nga dugo,0
27  Bisan kinsa nga tawohana nga mokaon ug bisan unsa nga dugo,0
28  Ug si Jehova misulti kang Moises nga nagaingon:,0
29  Sultihi ang mga anak sa Israel nga magaingon: Ang magahalad ug halad sa iyang mga halad-sa-pakigdait ngadto kang Jehova,0
30  Pagadad-on sa iyang kaugalingong mga kamot ang mga halad nga pagasunogon alang kang Jehova nga pagadad-on niya ang tambok sa dughan aron ang dughan igatabyog alang sa halad-nga-tinabyog sa atubangan ni Jehova.,0
31  Ug ang tambok pagasunogon sa sacerdote diha sa halaran apan ang dughan maiya ni Aaron ug sa iyang mga anak nga lalake.,0
32  Ug ang toong paa ihatag ninyo sa sacerdote ingon nga halad nga pagbayawon gikan sa mga halad sa inyong mga halad-sa-pakigdait.,0
33  Ang usa sa mga anak nga lalake ni Aaron nga magahalad sa dugo sa mga halad-sa-pakigdait,0
34  Kay gikuha ko sa mga anak sa Israel gikan sa mga halad-sa-pakigdait ang dughan nga ginatabyog,0
35   Kini mao ang bahin sa pagdihog ni Aaron,0
36  Nga gisugo ni Jehova nga igahatag kanila sa mga anak sa Israel,0
37  Kini mao ang balaod sa halad nga-sinunog,0
38  Nga gisugo ni Jehova kang Moises didto sa bukid sa Sinai,0
1   Ug misulti si Jehova kang Moises,0
2  Kuhaa si Aaron ug ang iyang mga anak nga lalake uban kaniya,0
3  Ug tigumon mo ang tibook nga katilingban didto sa pultahan sa balong-balong nga pagatiguman.,0
4  Ug gibuhat ni Moises ingon sa gisugo ni Jehova kaniya ug gitigum niya ang katilingban didto sa pultahan sa balong-balong nga pagatiguman.,0
5  Ug miingon si Moises sa katilingban: Kini mao ang gisugo ni Jehova nga pagabuhaton.,0
6  Unya gidala ni Moises si Aaron ug ang iyang mga anak nga lalake,0
7  Ug iyang gisul-oban siya sa sinina,0
8  Ug siya gisul-oban niya sa tabon sa dughan,0
9  Ug gibutang niya ang mitra sa ibabaw sa iyang ulo,0
10  Ug mikuha si Moises sa lana nga igdidihog,0
11  Ug kini gisablig sa ibabaw sa halaran sa nakapito,0
12  Ug gibuboan niya sa lana nga igdidihog ang ibabaw sa ulo ni Aaron,0
13  Ug gidala ni Moises ang mga anak nga lalake ni Aaron,0
14   Ug gidala niya ang vaca nga lake sa halad-tungod-sa-sala,0
15  Ug kini gipatay niya: ug gikuha ni Moises ang dugo,0
16  Ug gikuha niya ang tanan nga tambok nga diha sa ibabaw sa mga tinae,0
17  Apan ang lakeng vaca ug ang panit niini,0
18  Ug gihalad niya ang carnero nga lake sa halad-nga-sinunog,0
19  Ug kini gipatay niya ug gisablig ni Moises ang dugo sa paglibut sa ibabaw sa halaran.,0
20  Ug gihiwa-hiwa ang carnero nga lake ug gisunog ni Moises ang ulo ug ang mga bahin,0
21  Ug gihugasan niya sa tubig ang mga paa,0
22  Ug gihalad niya ang usa usab ka carnero nga lake,0
23  Ug kini gipatay niya ug mikuha si Moises sa dugo niini,0
24  Unya gidala niya ang mga anak nga lalake ni Aaron ug gibutangan ni Moises sa dugo sa langod-ngod sa ilang mga dalunggan nga too,0
25  Ug gikuha niya ang tambok ug ang ikog nga matambok,0
26  Ug gikan sa bukag sa mga tinapay nga walay levadura nga diha sa atubangan ni Jehova,0
27  Ug gibutang niya ang tanan sa mga kamot ni Aaron,0
28  Ug gikuha ni Moises kadtong mga butanga gikan sa ilang mga kamot,0
29  Ug gikuha ni Moises ang dughan,0
30  Unya mikuha si Moises sa lana nga igdidihog,0
31   Ug miingon si Moises kang Aaron ug sa iyang mga anak nga lalake: Lutoa ninyo ang unod didto sa pultahan sa balong-balong nga pagatiguman ug kan-on ninyo kini didto uban sa tinapay nga anaa sa bukag sa mga paghalad nga gigahin alang sa Dios,0
32  Ug kadtong mahasalin sa unod ug sa tinapay,0
33  Dili kamo manggula sa pultahan sa balong-balong nga pagatiguman sulod sa pito ka adlaw,0
34  Ingon sa gihimo niining adlawa,0
35  Ug sa pultahan sa balong-balong nga pagatiguman magpuyo kamo sa adlaw ug sa gabii sulod sa pito ka adlaw,0
36  Ug si Aaron ug ang iyang mga anak nga lalake nanagbuhat sa tanang mga butang nga gisugo ni Jehova pinaagi kang Moises.,0
1   Ug nahitabo sa adlaw nga ikawalo,0
2  Ug miingon siya kang Aaron: Kumuha ka gikan sa mga panon usa ka nating vaca nga lake alang sa halad-tungod-sa-sala,0
3  Ug sa mga anak sa Israel magasulti ka,0
4  Ug usa ka vaca ug usa ka carnero nga lake alang sa mga halad-sa-pakigdait,0
5  Ug gidala nila ang gisugo ni Moises sa atubangan sa balong-balong nga pagatiguman ug miabut ang tibook nga katilingban ug nanagpahamutang sa atubangan ni Jehova.,0
6  Unya si Moises miingon: Kini mao ang gisugo ni Jehova nga kinahanglan buhaton ninyo,0
7  Ug miingon si Moises kang Aaron: Dumuol ka sa halaran,0
8   Busa si Aaron miduol sa halaran ug gipatay niya ang iyang nating vaca nga lake nga halad-tungod-sa-sala sa iyang kaugalingon.,0
9  Ug ang dugo gidala sa mga anak nga lalake ni Aaron ngadto kaniya ug iyang gituslob ang iyang tudlo sa dugo,0
10  Apan ang tambok ug ang mga amimislon,0
11  Ug ang unod ug ang panit iyang gisunog sa kalayo didto sa gawas sa campo.,0
12  Ug gipatay niya ang halad-nga-sinunog ug ang dugo gitunol kaniya sa mga anak nga lalake ni Aaron,0
13  Ug ilang gitunol kaniya ang halad-nga-sinunog,0
14  Ug iyang gihugasan ang mga tinae ug ang mga paa,0
15  Ug gihalad niya ang halad sa katawohan,0
16  Ug gihalad niya ang halad-nga-sinunog,0
17  Ug iyang gihalad ang halad-nga-kalan-on,0
18  Gipatay usab niya ang vaca nga lake ug ang carnero nga lake nga sa mga halad-sa-pakigdait,0
19  Ug ang mga tambok sa vaca,0
20  Ug gibutang nila ang mga tambok sa ibabaw sa mga dughan,0
21  Apan ang mga dughan,0
22  Ug gibayaw ni Aaron ang iyang mga kamot dapit sa katawohan ug iyang gipanalanginan sila: ug mikanaug siya human sa paghalad sa halad-tungod-sa-sala,0
23   Ug misulod si Moises ug si Aaron sa balong-balong nga pagatiguman ug nanggula sila ug gipanalanginan ang katawohan: ug ang himaya ni Jehova nagpakita sa tibook nga katawohan.,0
24  Ug migula ang kalayo gikan sa atubangan ni Jehova,0
1   Ug ang mga anak nga lalake ni Aaron,0
2  Ug may migula nga kalayo gikan sa atubangan ni Jehova,0
3   Unya miingon si Moises kang Aaron: Kini mao ang gisulti ni Jehova,0
4  Ug nagtawag si Moises kang Misael,0
5  Busa sila mingduol,0
6  Ug si Moises miingon kang Aaron,0
7  Ug dili manggula sa pultahan sa balong-balong nga pagatiguman,0
8   Ug si Jehova misulti kang Aaron,0
9  Ikaw ug ang imong mga anak nga lalake uban kanimo,0
10  Ug aron maila ninyo ang kalainan sa balaan ug sa dili balaan,0
11  Ug aron tudloan ninyo ang mga anak sa Israel sa tanang kabalaoran nga giingon kanila ni Jehova pinaagi kang Moises.,0
12   Ug si Moises miingon kang Aaron ug kang Eleazar,0
13  Ug kini pagakan-on ninyo sulod sa dapit nga balaan: kay kini mao ang imong bahin ug ang bahin sa imong mga anak nga lalake gikan sa mga halad-nga-sinunog alang kang Jehova: kay mao kini ang gisugo kanako.,0
14  Ug magakaon kamo sa dughan sa ginatabyog ug sa paa nga ginabayaw diha sa usa ka dapit nga mahinlo,0
15  Pagadad-on nila ang paa nga pagabayawon,0
16  Ug sa makugihon gayud nangayo si Moises ug kanding sa halad-tungod-sa-sala,0
17  Ngano nga wala man ninyo kan-a ang halad-tungod-sa-sala diha sa sulod sa balaang puloy-anan,0
19  Ug misulti si Aaron kang Moises: Ania karon,0
20  Ug sa pagkadungog ni Moises niini,0
1   Ug misulti si Jehova kang Moises ug kang Aaron,0
2  Isulti ninyo sa mga anak sa Israel nga magaingon: Kini mao ang mga buhing butang nga mahimo nga pagakan-on ninyo,0
3  Kadtong tanan nga may kuko nga pikas,0
4  Apan sa mga nagapangusap,0
5  Ug ang conejo,0
6  Ang liebre,0
7  Ang baboy,0
8  Sa unod niini dili kamo magkaon,0
9   Sa mga nagapuyo sa tubig,0
10  Ug ang tanan nga walay kapay ug walay mga hingbis,0
11  Ug kini mahimong dulumtanan alang kaninyo. Sa ilang unod dili kamo mangaon,0
12  Bisan unsa nga walay mga kapay ug walay mga hingbis diha sa mga tubig,0
13  Ug sa mga langgam kini pagabatonan nga dulumtanan alang kaninyo dili kamo magkaon niini,0
14  Ang banog,0
15  Ang tanan nga uwak ingon sa iyang matang,0
16  Ang abestros,0
17  Ug ang bukaw,0
18  Ug ang kalamon,0
19  Ug ang herodion,0
20   Ang tanan nga mananap nga nagakamang sa yuta nga pak-an nga magalakaw sa upat ka tiil,0
21  Apan kini mahimong kan-on ninyo sa tanan nga mananap nga nagakamang sa yuta nga pak-an nga nagalakaw sa upat ka tiil,0
22  Makakaon kamo kanila: ang dulon ingon sa iyang matang,0
23  Ang tanan nga mananap nga nagakamang sa yuta nga pak-an,0
24  Ug tungod niining mga butanga,0
25  Ug bisan kinsa nga magadala sa ilang mga lawas nga patay,0
26  Ang tanan nga mananap nga kukhan,0
27  Ug ang bisan unsa nga nagalakaw sa lapalapa sa tiil,0
28  Ug ang magadala sa mga lawas nga patay niini,0
29  Ug kini sila mao ang mga mahugaw alang kaninyo sa taliwala sa mga mananap nga nagakamang sa yuta nga mokamang sa ibabaw sa yuta: ang milo,0
30  Ug ang tuko,0
31  Kini mao ang mahugaw alang kaninyo sa taliwala sa tanang mga mananap nga nagakamang sa yuta: bisan kinsa nga makahikap niini kong kini mga patay,0
32  Ug bisan unsa nga mahulogan sa usa kanila sa human mamatay,0
33  Ug ang tanan nga sudlanan nga yuta nga sa sulod niana mahulog ang usa niini,0
34  Ang tanan nga kalan-on nga ginakaon ninyo,0
35  Ug tanan kadtong mahulogan sa ibabaw ug diyutay gikan sa lawas nga patay,0
36  Apan ang tinubdan kun atabay nga didto may daghang tubig mamahinlo: apan ang nakadapat sa mga lawas niini nga patay mamahugaw.,0
37  Ug kong mahulog ang ilang mga lawas nga patay sa ibabaw sa bisan unsa nga binhi nga igpupugas,0
38  Apan kong butangan ug tubig ang binhi,0
39  Ug kong ang usa ka mananap sa angay nga pagakan-on ninyo mamatay,0
40  Ug ang magakaon sa lawas nga patay niini,0
41  Ug ang tanan nga mananap nga mokamang nga nagakamang sa yuta,0
42  Ang tanan nga magakamang pinaagi sa iyang tiyan,0
43   Dili ninyo pagahimoon nga dulumtanan ang inyong mga kaugalingon sa bisan unsa nga mananap nga mokamang nga nagakamang,0
44  Kay ako mao man si Jehova nga inyong Dios: busa,0
45  Kay ako si Jehova nga nagkuha kaninyo gikan sa yuta sa Egipto aron nga mahimong Dios ninyo: busa magbalaan kamo,0
46  Kini mao ang balaod sa mga mananap,0
47  Sa pagbuhat ug kalainan sa taliwala sa mahugaw ug sa mahinlo,0
2  Sultihi ang mga anak sa Israel,0
3  Ug sa ikawalo ka adlaw pagcircuncidahan ang unod sa yamis sa bata.,0
4  Ug ang inahan magapabilin sulod sa katloan ug tolo ka adlaw sa dugo sa iyang pagpaputli siya dili magahikap sa bisan unsang butanga nga balaan,0
