pos_tagged,label
/GWAPUHON|FW kang|PRS/CCP putangina|VBTR/VBAF /KA|PRS,1
/GAGO|RBD /TUITION|FW /NI|DTP /DYLAN|NNC /HAHA|NNC,1
/PATALON|NNC /KAYA|CCR /AKO|PRS /MAG|VBW /DELETE|FW /KI|FW /FILES|NNC /DAMAY|JJD /PATI|CCA /SU|FW /PHOTOS|FW,1
/PUTA|CCB /CRINGEON|FW /MAN|FW /HAHA|FW,1
/PATALON|RBD /TALAGA|RBT /NATA|VBTS /ITO|PRO,1
/TANGINA|FW /NAFA|FW /MAY|VBH /NAGDUDURATAN|VBTR /SA|CCT /TL|FW /KO|PRS /ARAM|FW /NINDO|FW /PUTANGINA|FW /NINDO|FW /GRR|FW,1
/DAWA|FW /NUARIN|FW /PATAL|FW /KA|PRS /TALAGA|RBT,1
/DAE|VBS /KO|PRS /NA|CCP /KAYA|CCR /PUCHA|JJD /PAHINGALUAN|RBD /NINDO|JJD /PUSO|NNC /KO|PRS,1
/MANGGURANO|CCT /NGANI|FW /NOLO|FW /TANGINA|FW /PANO|RBQ /KUNG|CCR /NAKA|JJD /RELATE|FW /KA|PRS /KAY|DTP /LUGAW|NNC /NA|CCP /DAE|FW /TATAO|FW /MAG|VBW /SIMBAG|JJD /SA|CCT /HAPOT|FW /EH|FW /DI|RBF /PAREHAS|JJC kamong|NNC/CCP /PATAL|JJD /MAN|RBI,1
/GAGO|RBD /SU|NNCA /DEEP|FW /TALK|FW /MI|NNCA /TALAGA|RBT /NI|DTP /PAOLO|NNC /KASUBAGO|NNC,1
/PATALON|RBD /KA|PRS /TANGINA|RBW /KA|PRS,1
/GAGO|RBD /UBOS|JJD /ORAS|NNC /KO|PRS /KAY|DTP /TAEH|FW /TUNAY|RBT /INI|FW,1
/DAKULON|FW akong|PRS/CCP gustong|VBS/CCP /BALUON|VBOF /PERO|CCT /PAKSHET|FW /GARI|FW /WARA|FW akong|PRS/CCP /PANAHON|NNC /GIBUHON|VBOF /ITO|PRO,1
/UYY|FW /GAGO|FW /BAWAL|RBF /MAGBREAKDOWN|VBAF,1
/PASAHAN|RBD /NA|CCP kang|PRS/CCP /GABOS|FW /SAAGA|NNC,1
/TANGINA|JJD /KAAN|CCB /KAPALON|NNC /ANG|DTC /KALYO|NNC /SA|CCT /PANDOK|JJD /NANGRARAOT|VBTR /SANA|VBS /KI|FW /BUHAY|NNC /ANG|DTC /BOANG|NNC /AN|DTC,1
/GARI|RBM /KA|PRS /PO|RBS /KUPAL|FW /KAKATRYING|FW /HARD|FW /GAMITON|FW /ANG|DTC /UNO|FW /REVERSE|FW /CARS|FW,1
/GAGO|NNC /AKO|PRS /ITO|PRO /SU|NNCA /GUSTO|VBS /MAGING|VBW /LALAKE|NNC /NGANI|FW /MAGKAIGWA|FW /KI|FW /PIDAY|FW /NA|CCP /LALAKE|NNC /TA|NNC /WARA|NNC /LANG|RBI,1
/SEXYHON|NNC /SI|DTP /LINO|FW /PAKSHET|FW,1
/PAKYU|RBD /TIYA|NNC /PUNYETA|NNC /KA|PRS,1
/UY|NNCA /PUTA|NNC /MAGAYUNON|VBTF /KA|PRS /MAN|RBI /PO|RBS,1
/TUNUNGAN|JJD /NINDO|NNC /AKO|PRS /MGA|DTCP /HAYOP|NNC,1
/SU|FW /KURAGIT|FW /KO|PRS /MGA|DTCP /PAKSHET|FW /HAHA|FW /GRABENG|FW /KILIG|FW,1
/MAKANUSON|VBW /HILINGON|VBOF /ANG|DTC /TWITTER|FW /POTA|FW,1
/AY|LM /SANA|VBS /ALL|FW /LAST|FW /WEEK|FW /NA|CCP /EXTENDED|FW /SAMO|FW /POTA|FW /HAHA|FW /ANO|PRQ /NGANING|FW /MUYA|FW mong|PRS/CCP /REGALO|NNC kang|PRS/CCP /NANGARAP|VBTR /KITA|NNC ning|VBOF/CCP /SABAY|RBD,1
/MAS|JJCC /AKO|PRS /SU|NNCA /NADIDIPISILAN|VBTR /NAMAMATI|VBTR /MO|PRS /MAN|RBI /SA|CCT /HILING|NNC /MO|PRS /SU|NNCA /PAG|CCR /BISITA|NNC /MO|PRS /SAKO|RBM /TAPOS|RBW /PAG|CCR /LUTO|JJD /MO|PRS /NAGIAN|VBTS /TULOS|FW /PAGMATI|VBW /KO|PRS /TAPOS|RBW /GUSTO|VBS /MO|PRS /PASALAMATAN|RBD /TAKA|RBD /PA|RBI ning|PRO/CCP /LUBOS|JJCS /GAGO|NNC /KA|PRS /DANGAG|FW /NATA|FW /TA|FW /DAE|FW /KA|PRS /PA|RBI /BAWIAN|VBOF ning|VBOF/CCP /BUHAY|NNC /ULOL|NNC,1
/KUNG|CCR /SISAY|VBTF /MAN|RBI /NAGIBO|VBTS kaining|NNC/CCP /PAKSHET|JJD /NA|CCP /INI|FW /SANA|VBS /BANGUNGUTON|VBTF /KA|PRS,1
/PUTANGINA|JJCC grabeng|JJD/CCP /INSPIRASYON|NNC /MAN|RBI /KAINI|NNC,1
/AW|RBR /PUTA|NNC /INI|FW /AH|FW /PUGULAN|FW /NINDO|FW /AKO|PRS /TATAWAN|VBTF /KO|PRS /AN|DTC /TANGINA|NNC /MO|PRS /HA|NNCA /DAE|FW /MO|PRS /PAG|CCR /PARA|CCT /ANUHON|FW /PIDAY|FW /KO|PRS /HA|NNCA,1
/NATA|VBTS /KAYA|CCR /NAWARA|VBTS /PA|RBI /SU|NNCA /MODULE|FW /KO|PRS /PUNYETA|NNC,1
/NATA|RBM /MO|PRS /MAN|RBI /KAYA|CCR /IGKAKASUPOG|VBTR /PRESIDENTIAL|FW /GUSTO|VBS /MO|PRS /DAI|NNCA /AS|NNCA /IF|FW /MAKASUPUGON|FW /TALAGA|RBT /SIYA|PRS /DANGAG|NNC,1
/MALIPAT|VBW /DAA|FW /NING|FW /BANYO|FW /BWISET|FW,1
/GWAPUHON|VBOF /ANG|DTC /ULTS|FW /KO|PRS /WARA|RBF akong|PRS/CCP /MASABI|VBW /PUCHA|NNC,1
/PUCHA|FW /WARANG|FW /MADEDELAY|FW /SAAGA|FW /BAHALA|NNC /KAMO|NNC,1
/DIPISILON|FW /MAGKAON|FW /HABANG|RBW /IGPIPIROT|VBTR /PUTANGINA|NNC,1
/SENSYA|NNC /NA|CCP /PO|RBS /PATAL|JJD /LANG|RBI /PO|RBS /HEHE|NNC,1
/TANGINA|FW /IGPIPIROT|FW /NA|CCP /AKO|PRS /KASO|CCR /MAY|VBH /TRABAHO|NNC /PA|RBI /AKO|PRS /SHET|FW putang|RBD/CCP /TIKTOK|VBOF /AN|DTC /NA|CCP /ENJOYON|FW /AKO|PRS /KAKASCROLL|VBTF /MATANGA|JJD /NA|CCP /AKO|PRS /NANGITUOROG|VBTR /PAKSHET|RBD,1
/TANGINA|JJCC /MO|PRS /TINAWAN|VBOF /KA|PRS /NA|CCP /KI|FW /CHANCE|FW /GABOS|FW /GABOS|FW /GRABENG|FW /ORAG|FW /MO|PRS /MAN|RBI /GIRARAY|VBOF mang|RBI/CCP /BOA|NNC,1
/IGPIROT|VBTS /NA|CCP /AKO|PRS /PUTA|NNC /MAPAGALON|VBW,1
/PUTANGINA|VBTR /GABOS|FW /SUSURATON|FW /KO|PRS /SU|NNCA /MGA|DTCP /SISIMBAGAN|VBTF /PA|RBI /SA|CCT /MODULE|NNC,1
/PUCHA|JJD /PURU|FW /PIRMI|FW /SU|FW /PANAGINIP|NNC /NA|CCP /NAHUHULOG|VBTR /DAA|NNCA /AKO|PRS /POON|NNC /SA|CCT /BINTANA|FW /UNIT|FW /KO|PRS /NASA|RBL /SALOG|NNC /AKO|PRS,1
/ISAY|RBR /SU|FW /NAGME|FW /MESSAGE|FW /SA|CCT /NGL|FW /PAKYU|FW /SALAMAT|RBS /CHAT|FW /MO|PRS /AKO|PRS,1
/PUTANGINA|FW /IGLULUYA|FW /NA|CCP /AKO|PRS /WARA|RBF /PA|RBI /SU|NNCA /STORY|FW /OR|CCT /POST|FW /NI|DTP /MASTER|NNC /HUHU|NNC,1
/MAGAYUNON|VBW /ANG|DTC /LAYOUT|NNC /KO|PRS /PAKSHET|NNC,1
/BASTA|CCT /BTS|FW /PIRMI|FW akong|PRS/CCP /BOA|NNC,1
/HUNA|VBS /KO|PRS /SASABIHAN|VBOF /AKO|PRS /NI|DTP /SIR|NNPA /NA|CCP /DANGAG|NNC /NING|NNC /DAHIL|CCR /SA|CCT /FINAL|FW /PAPER|FW /KO|PRS,1
/TANGINA|JJCC /MO|PRS /HAHA|FW /DAE|FW /KO|PRS /KAYA|CCR,1
/HAHA|FW /HALOY|FW /NG|CCB /BOA|FW /AN|DTC /SI|DTP /PAUL|FW /PIERCE|FW,1
agang|NNC/CCP /AGA|JJD /MAY|VBH /EXAM|FW /DIPOTA|NNC,1
/HAYOP|RBF /DAOG|JJD /SU|NNCA /MGA|DTCP /MUYA|NNC /KO|PRS /GSW|NNCA /TAPOS|RBW /DLSU|NNC,1
/AHH|FW /KAY|DTP /GAGO|NNP /KO|PRS,1
/PUCHA|FW /NAKAKAPA|FW /DAKULA|FW /MAN|FW /KI|FW /BAYAG|FW /AN|DTC /TANGINA|FW /AKO|PRS /NA|CCP /NAGTATARAM|VBTR /DAE|FW /NAKAKAKULOG|VBTR /NA|CCP /KAMO|JJD /GAGO|NNC,1
/HAYOP|RBF /HUNA|VBS /KO|PRS /LUTO|JJD /NA|CCP /TA|NNC /NASUSULO|VBTS /NA|CCP /SU|FW /MALUTO|VBW /SA|CCT /BABA|JJD,1
/HINAYUPAK|VBTS /DAE|FW /MO|PRS /AKO|PRS /I|NNCA /EXPOSE|FW /SU|FW /PAGIGING|VBTR /MARUPOK|JJD /KO|PRS /HAHA|NNC,1
/TARANTADO|JJD /DAE|FW /MO|PRS /IEXPOSE|FW /SU|FW /PAGIGING|VBTR /MARUPOK|JJD /KO|PRS /HAHA|NNC,1
/HAYS|FW /MARAY|FW /TA|FW /CHINECK|FW /KO|PRS /GABOS|JJD /NA|CCP /MODULES|NNC /KO|PRS /PUNYETA|NNC /HUNA|VBS /KO|PRS /NALINGAWAN|VBTR /KO|PRS /NA|CCP /SU|FW /ASSIGNMENT|FW,1
/AY|LM /HALA|NNC /KA|PRS /BWISET|FW /KA|PRS /AMBOY|NNC,1
/PAKYU|JJD /INING|NNC /MAPEH|VBW /SUBJECT|FW /MI|NNCA,1
/GAGO|RBD /NAHULUGAN|VBTS /PA|RBI /AKO|PRS kang|PRS/CCP /HAGDAN|NNC,1
/AY|LM /SINGKO|VBTS /PUTA|NNC /SISAY|NNC /DAE|FW /NAGBIBILANG|VBTR,1
/PUNYETA|FW /WARANG|FW /SUBS|FW /MAKIKIULOK|FW /NA|CCP /SANA|VBS /GIRARAY|VBOF /AKO|PRS,1
/PUTANGINA|VBTR /GARI|FW /LUGOD|FW /NAGINGKABIT|VBTR /AKO|PRS,1
/HAHA|FW /KASUBAGO|FW /LANG|RBI /ITO|PRO /TARANTADO|JJD /TALAGA|RBT /AKO|PRS /KASUBAGO|NNC,1
/IPA|FW /WS|FW /NINDO|FW /AKO|PRS /GAGO|NNC,1
/GAGO|RBD sayang|NNC/CCP /SU|FW /APAT|JJN /NA|CCP /ORAS|NNC /NATA|VBS /KO|PRS /KAYA|CCR /TINANGGAP|VBOF /ANG|DTC /RISKY|FW kang|PRS/CCP /PLATES|FW /HAYUP|FW /YAN|PRO,1
/PAKYU|JJD /DAPAT|VBS /KAIWAL|JJD /TAKA|NNC /KASO|CCR /MAGAYUNON|VBW /KA|PRS /TALAGA|RBT /PAKISS|RBD /NGA|RBI,1
/HAHA|FW /MAGAYUNON|VBW /PA|RBI /PAKASTORY|VBOF /KO|PRS /DUMAN|FW /LETCHE|FW /NAKA|RBD /PAKYU|RBD /PALAN|RBD /AKO|PRS /TAPOS|RBW /SA|CCT /MAIN|FW /ACC|FW /KO|PRS /PA|RBI /NA|CCP /STORY|FW /HAHA|FW,1
/HOY|FW /PUON|FW /SAIN|FW /PA|RBI /NAKABUKAS|VBTS /SU|NNCA /ZIPPER|FW /KO|PRS /HAHA|FW /PUTA|NNC,1
/HAMBUGON|RBW kang|PRS/CCP /PUCHA|NNC /KA|PRS,1
/PUTANGINA|JJCC /MO|PRS /GAGO|RBD /PAKYU|RBD,1
/ANG|DTC /GAGO|NNC /NIYA|PRS /PUTANGINA|RBW /LANG|RBI,1
/GARO|FW /PATAL|FW /KASUBAGO|FW /PA|RBI /AKO|PRS /TIGKILIG|VBOF /SA|CCT /PIGHIHILING|FW /KO|PRS,1
/HAHA|FW /MAY|VBH /MGA|DTCP boang|NNC/CCP /AYAM|FW /NANAMAN|FW /CHAR|FW /HAHA|FW,1
/PUTA|NNC /BASTA|CCT /HARAYO|NNC /TAKOT|NNC /AKO|PRS /MAG|VBW /SHIP|FW /DIYAN|PRL,1
/TAPOS|RBW /SAAGA|NNC /IDEDELETE|VBOF /KO|PRS /ITO|PRO /TA|NNCA /PUTANGINA|NNC /PANGITON|NNC /ITO|PRO,1
/PUCHA|NNC /MAKATAKUTON|VBW /PANDOK|JJD /NIYA|PRS,1
/HAHA|FW /PUTA|FW /EYU|FW /NGANI|FW /AJ|FW /NGANI|FW,1
/BWISET|FW /IKA|JJN /NGANI|FW /NAKAISIP|VBTS /EH|NNC,1
/AGA|JJD /PA|RBI /SANA|VBS /BWISET|FW /NA|CCP /KO|PRS,1
/BOBO|JJD /NAGSAKAY|VBTS /LANG|RBI /AMO|NNCA mong|PRS/CCP /IDIOT|VBOF /SA|CCT /TECHNOLOGY|FW kang|PRS/CCP /AMERIKANO|RBD /LIBRE|RBD /PUTA|RBD /DAE|FW /IGBABAYADAB|FW /ANG|DTC /WEATHER|FW /INFO|FW /PUTA|FW /DATA|FW /NA|CCP /NAGPUON|VBTS /SA|CCT /AMERIKA|FW /PATALON|FW /KA|PRS /KINALAT|VBOF /MO|PRS /PA|RBI /DIGDI|RBF /SA|CCT /TWITTER|FW /TNX|FW /FOR|FW /THE|FW /BIG|FW /DATA|FW /SA|CCT /IGNORANCE|FW,1
/ULOL|RBR /WARA|FW akong|PRS/CCP /KWARTA|NNC,1
/LOOKING|FW /FOR|FW /KIM|FW /SOO|FW /HYUN|FW /CON|FW /LOWER|FW /BOX|FW /TICKETHOLDERS|FW /NA|CCP /PWEDE|VBS /KAMI|PRP /IRESERVE|VBOF kang|PRS/CCP /TITA|VBS /KO|PRS /KI|FW /TUKAWAN|FW /TA|FW /BWISET|FW /MALALATE|FW /KAMI|PRP /DAHIL|CCR /SA|CCT /EXAM|FW /KO|PRS /PLEASE|FW /LANG|RBI,1
/NADIDIPISILAN|VBTR /NA|CCP /AKO|PRS /KAY|DTP /YUGYEOM|FW /BWISET|FW /NA|CCP /AN|DTC,1
/TANGINA|CCT /ANO|PRQ /SU|NNCA /NAKAON|VBTS /KO|PRS /PUTA|NNC /NATA|RBR /AROG|FW /KAINI|FW /KAKULOG|FW /SU|FW /TULAK|FW /KO|PRS,1
/GAGO|RBD /MALAYOG|JJD /NA|CCP /AKO|PRS,1
/ISSUE|FW /NINDO|FW /MGA|DTCP /PAKYU|NNC,1
/TABLADO|JJD /KAYO|PRP /PARAREYAS|JJC /KUPAL|NNC kong|PRS/CCP /MGA|DTCP /BARKADA|NNC /HAHA|NNC,1
/NAPUPUNAW|VBTR /PA|RBI /AKO|PRS /PAKSHET|NNC,1
/AY|LM putangina|RBD/CCP /NAWARA|VBTS /SA|CCT /ISIP|NNC /KO|PRS /MAY|VBH /KAIPUHAN|NNC /PALAN|NNC akong|PRS/CCP /ASIKASUHIN|VBOF /SA|CCT /ESKWELAHAN|NNC /SAAGA|NNC /TAPOS|RBW /DAKULON|NNC /PA|RBI /KUNG|CCR /KASUARIN|VBTF /COMEBACK|FW /PUTA|NNC,1
/GARO|PRC /DAE|VBS /KO|PRS /PA|RBI /KAYA|CCR /MAHIWALAY|VBW /SA|CCT /MGA|DTCP /BARKADA|NNC /KO|PRS /HUHU|FW /MAKAHIBION|FW /PUTANGINA|NNC,1
/MATALI|JJD /MAN|RBI /KUTA|NNC /SINDA|NNC /KASO|CCR /NAGIGING|VBTR /PATAL|FW /SA|CCT /PART|FW /NA|CCP /KAIPUHAN|NNC /PA|RBI /GAYOD|RBD /SABIHAN|RBD,1
/IYAN|PRO kaising|RBW/CCP /AN|DTC /PATALON|NNC /ANG|DTC /TWITTER|FW /WARANG|NNC /EDIT|NNC /BUTTON|NNC,1
/SARO|CCR akong|PRS/CCP /PATAL|FW /PATAL|FW,1
/TANGINA|JJCC /MO|PRS /GAGO|NNC /KA|PRS /ULOL|NNC,1
/MARAY|FW /TA|FW /BAKO|FW /AKO|PRS /PATAL|FW /TONIGHT|FW,1
/KAYA|CCR /NGANI|JJD /NA|CCP /MISINTERPRET|FW /BOBO|FW,1
/DIPISILON|FW /MAGING|VBW /MABUOT|JJD /SA|CCT /MGA|DTCP /PUNYETA|NNC,1
/BOBO|JJD /SAAGA|NNC /PA|RBI /HUNA|RBF /MO|PRS /NGUNYAN|VBTS /HAHA|NNC,1
/KINAGAT|VBTS kang|PRS/CCP /LAMOK|NNC /ANG|DTC /BABY|NNC /KO|PRS /PUNYETA|NNC /LAMOK|NNC /NA|CCP /INI|FW /NAINOT|VBTS /PA|RBI /SAKO|RBI,1
/HALAT|JJD /KAYA|CCR /PUTANGINA|FW /WARA|FW pang|RBI/CCP /ALAS|FW /DOSE|FW /OH|FW /KALMAHAN|NNC /MGA|DTCP /ACCLA|NNC,1
/MAULI|RBW /KA|PRS /TIGHNARI|FW /PAKYU|FW,1
/TANGINA|FW /SISAY|FW /BA|FW iyang|RBW/CCP /GARVAN|VBOF /NA|CCP /IYAN|PRO /ARTIST|NNC,1
/BOSS|FW /PAKYU|FW /KA|PRS /PO|RBS,1
/PAKYU|FW /DUMAN|FW /SA|CCT /DOKTOR|NNC /BUDA|NNC /NURSE|FW /NA|CCP /SABI|VBS /NA|CCP /MAATTITUDE|FW /DAA|FW /AKO|PRS /TA|NNCA /NAGHAHANGAD|VBTR /AKO|PRS /NG|CCB /PROPER|FW /ENDORSEMENT|FW /OF|FW /PATIENT|FW,1
/KAKABASA|VBTF /KO|PRS /PA|RBI /SANA|VBS kang|PRS/CCP /NOMIN|FW /ANGST|FW /KAYA|CCR /MAKULOG|JJD /PUSO|NNC /KO|PRS /PERO|CCT /MAUGMA|JJD /NA|CCP /GIRARAY|FW /AKO|PRS /PAKYU|RBD /KAMO|RBD /TIGLULUBOG|RBD /NINDO|RBD /KAYA|RBD /SA|CCT /AU|FW /EH|FW /LAYAG|FW /NA|CCP /LAYAG|FW /SU|FW /TAWO|FW /OH|FW,1
/IKA|JJN /KUPAL|FW /KA|PRS /AH|NNCA,1
/GAGO|RBD /SORRY|FW /BAWI|FW /AKO|PRS /SAAGA|NNC /SORRY|NNC,1
/DADAMDAMIN|VBTR /KO|PRS /INING|NNC /AU|FW /NA|CCP /INI|FW /PUTA|NNC,1
/TARANTADO|JJD /MALAY|NNC /KO|PRS /BA|RBI,1
/OH|FW /TALAGA|RBT /BA|RBI punyeta|VBTS/VBAF /KA|PRS,1
/HINDI|RBF /PO|RBS /PROMISE|FW pang|RBI/CCP /GAGO|NNC /MAN|RBI /SANA|VBS /PO|RBS /TWEETS|FW /KO|PRS,1
/SU|FW /PAGAL|FW /KO|PRS /PUTA|NNC sarong|NNC/CCP /MINOR|FW /INCONVENIENCE|FW /PA|RBI /MA|CCP /AAWOL|FW /NA|CCP /AKO|PRS /CHARING|NNC,1
/PAKSHET|RBD /KAYA|CCR tugang|NNC/CCP /KO|PRS /NAGKUHA|VBTS,1
/TANGINA|FW /MAKAKATANA|FW /NA|CCP /AKO|PRS /PARES|NNC /HAHA|NNC,1
/BAKO|VBS /PO|RBS /BA|RBI /ITO|PRO /ERROR|FW /SURE|FW /KAMO|FW /GAGO|FW /TWEETS|FW /HAHA|FW /TANGINA|FW,1
/CHAKA|FW kang|PRS/CCP /VLOG|FW /NA|CCP /PINASA|VBOF /MO|PRS /SA|CCT /CPAR|FW /MHIE|FW /PURO|JJD /PAKYU|NNC,1
/PA|RBI /PUTANGINA|NNC /MO|PRS /MAN|RBI,1
/TANGINA|FW /BOA|FW /BOA|FW /NA|CCP /AKO|PRS /SAIMO|NNC /MINA|NNC,1
/PARA|CCT /GAYOD|VBOF /ITO|PRO saimo|VBTS/VBAF /KUPAL|NNC,1
/PUNYETA|NNC /NAMAN|RBI /HABO|VBS /KO|PRS /NA|RBI /PO|RBS,1
/BWISET|FW /KA|PRS /DAE|RBS /KA|PRS /MAGLAOG|VBAF /SA|CCT /SCHOOL|NNC,1
/TIGHAPOT|VBOF /KO|PRS /KUNG|CCR /MAURAG|VBTF /SU|NNCA /YUNG|PRO /TILE|FW /SETTER|FW /TAS|FW /SISIMBAGON|FW /KA|PRS /KI|FW /OO|RBT /WARA|RBF /NAMAN|RBI /SYA|PRS hilang|PRQ/CCP /TANGINA|FW /MO|PRS /HARAYUON|RBW /KA|PRS /NA|CCP /NAKAKABOA|VBTR /KA|PRS /PA|RBI,1
/SINABI|VBTS /NIYA|PRS /BA|RBI /TALAGA|RBT /ITO|PRO /TANGINA|FW /NINDO|FW /TALAGA|RBT,1
/KAPALON|NNC /PANDOK|JJD /FEELING|FW /POGI|FW /IYAN|PRO /KAMBING|NNC /KA|PRS /ULOL|NNC,1
/PUCHA|JJD /NUARIN|FW /BA|FW /IYANG|FW /EXCITING|FW /PART|FW /NA|CCP /AN|DTC,1
/PAG|CCR /AKO|PRS /TALAGA|RBT naghiling|VBTS/CCP /KI|FW /GAME|FW /NINDA|FW /MASURIYAA|FW /TALAGA|RBT /AKO|PRS /DUMAN|FW /KI|FW /MAKUSOG|FW /TAPOS|RBW /LANG|RBI /DAE|FW /NA|CCP /KAIBA|JJD /NEXPLAY|FW /TOTAL|NNC /KUPAL|NNC /SU|NNCA /MGA|DTCP tawong|NNC/CCP /NASA|RBL /PALIGID|NNC /NIYA|PRS,1
/PUCHA|JJD /TALAGA|RBT /NAPAKA|JJCS /GAGO|RBD /NINDO|RBD /TALAGA|RBT /JUSKO|NNC,1
/MABOBOA|VBW /AKO|PRS /SA|CCT harong|NNC/CCP /PUTA|NNC /WARA|JJD /PA|RBI /MAKAHURON|VBW /HAHA|FW /BWISET|FW,1
/MAGAYUNON|VBAF /BEBE|FW /KO|PRS /PUCHA|NNC,1
/TANGINAMO|FW /PELCO|FW /SAGAD|FW /NGUNYAN|FW /NA|CCP /LANG|RBI /AKO|PRS /NAKAMANIAC|VBTS /GIRARAY|RBD /TAPOS|RBW /SUPPORT|FW /HERO|FW /KO|PRS /PERO|CCT /MVP|NNCA /KUTA|NNC /SHIT|CCR /KA|PRS /PAKYU|JJD,1
/FEELING|FW /KO|PRS /AKO|PRS /NA|CCP /MASHISHIIFT|FW /SA|CCT /PSYCHOLOGY|FW /BWISET|FW,1
/PAKYU|FW /TANGINA|FW /MO|PRS /PUNDO|RBT /KA|PRS /NA|CCP /SAIYA|NNC,1
/DAGIT|JJD /AKO|PRS /KAY|DTP /ANO|PRQ /DYAN|FW /PUNYETA|FW /KA|PRS /PASENSYA|NNC /NA|CCP /PERO|CCT /DAGIT|JJD /AKO|PRS /SAIMO|NNC,1
/KUPAL|NNC /TAPOS|RBW /OFF|FW /ALIW|FW /HAHA|FW,1
/MARAUTON|JJD /NA|CCP /NGANI|FW /PAGMATI|VBW /KO|PRS duminagdag|VBTR/VBAF /KA|PRS /PA|RBI /TARANTADO|NNC,1
/BALITA|NNC /KO|PRS /MABALI|VBW /KA|PRS /MAN|RBI /ITAG|RBF /MO|PRS /MAN|RBI /AKO|PRS /PAKYU|NNC,1
/POGI|NNC /NI|DTP /PARK|FW /JONGSEONG|FW /BWISET|FW,1
/PWEDE|VBS /BANG|RBM mang|RBI/CCP /BLOCK|FW /NG|CCB /KUPAL|NNC /SA|CCT /GMAIL|FW /HAHA|FW /EMZ|FW,1
/SERYOSO|JJD /AKO|PRS /PUTA|NNC /BWISIT|NNC,1
/DAE|FW /LANG|RBI /AKO|PRS /NAGRIRIBOK|VBTR /PERO|CCT /BOA|FW /BOA|FW /NA|CCP /PO|RBS /AKO|PRS,1
/OO|RBT /AKO|PRS /ITO|PRO /PERO|CCT /BAKO|JJD /AKO|PRS /MAALSOM|FW /TANGINA|FW /MO|PRS,1
/PUNYETA|FW /BAKO|FW /PALAN|FW /SINDA|FW /AROG|FW kang|PRS/CCP ibang|PRI/CCP /SM|FW /ARTISTS|FW /NA|CCP /NAGLULUWAS|VBTR kang|PRS/CCP /MGA|DTCP /SCHED|FW /ABOUT|FW /COMEBACK|FW,1
/PURO|RBT /KA|PRS /TUGA|JJD /NA|CCP /PATAL|NNC /KA|PRS,1
/SWEETON|FW /MAN|FW /ANG|DTC /BABY|NNC /KO|PRS /PAKYU|PRC /KA|PRS /MAN|RBI /SOBRA|JJCS /SANA|VBS /MAY|VBH /IPIS|FW /ISIRA|FW /NINDO|NNC,1
/PAKA|RBD /FINALS|FW /KO|PRS /NA|RBI /LANG|RBI /IPOST|FW /PUNYETA|FW /ISTRESSON|FW /NA|CCP /AKO|PRS,1
/ULOL|JJD /NA|CCP /ULOL|NNC /NA|CCP /PO|RBS /AKO|PRS /KAY|DTP /LEE|FW /HEESUNG|FW /TAMA|RBT /BA|RBI,1
/PUTA|NNC /WARA|NNC /NA|CCP /NAMAN|RBI /SI|DTP /BEN|FW /SA|CCT /KAWAT|NNC,1
/PUNYETA|NNC /MAG|VBW /KARATUROG|JJD /NA|CCP /SANA|VBS /KITA|NNC,1
tanginang|NNC/CCP /SIRAM|JJD kang|PRS/CCP /TINAPAY|NNC /SA|CCT /SOFIAS|NNC,1
/BAKO|NNC /PARA|CCT /HILINGON|VBOF /AKO|PRS /HABANG|RBW /NAGIINOM|VBTS /PAKYU|RBD,1
/PASS|FW /BEH|FW /MAGAYUNON|FW /ANG|DTC /BULAN|NNC /TAPOS|RBW /MA|CCP /DINURAT|VBOF /PA|RBI /AKO|PRS /HAHA|FW /PAKYU|FW /BES|FW,1
/TANGINA|FW /HALAT|FW /ANG|DTC /TARAMON|FW /SAKO|FW /HALAT|FW /LANG|RBI /MGA|DTCP /TEN|FW /MINUTES|FW,1
/SAYANG|JJD kang|PRS/CCP /MGA|DTCP /EDIT|NNC /KO|PRS /SA|CCT /ANO|PRQ /YON|PRO /PUNYETA|NNC,1
/MGA|DTCP /LUSI|FW /TALAGA|RBT /AN|DTC /NA|CCP /MGA|DTCP /TAGA|JJD /NSDA|FW /PAKYU|FW,1
/MAGAYUNON|VBW /SI|DTP /NAYEON|NNP /PUTA|NNC,1
/CRAVINGS|FW /FOR|FW /BATA|NNC /PERO|CCT /MAKAWAT|VBW /NA|CCP /SANA|VBS akong|PRS/CCP /VALO|FW /HAHA|FW /TANGINA|FW,1
/NORMAL|RBD /NA|CCP /AN|DTC /SA|CCT sarong|NNC/CCP /DALAN|NNC /DAE|FW /MAWAWARAN|FW /NA|CCP /KATAID|JJD /NA|CCP /PATAL|NNC,1
/OK|JJD /LANG|RBI /AN|DTC /BEH|FW /MINSAN|RBW /TALAGA|RBT /MAY|VBH /MGA|DTCP /KADANGAGAN|NNC /MOMENTS|FW /KITA|NNC,1
/PAKYU|FW /KAMO|FW /HABO|FW /NINDONG|FW /PAG|CCR /PAHINGALUON|FW /KI|FW /MARAY|FW /ANG|DTC /SEBOS|NNC,1
/MAKULUGON|VBW /NA|RBI /ANG|DTC /ALINTAK|NNC /KO|PRS /PERO|CCT /DAE|NNC /PA|RBI /AKO|PRS /IPIROT|VBOF /PUTA|NNC /MAN|RBI,1
