word,frequency
pagkakaaway,1
pagkakaplag,1
pagkakapoy,1
pagkakaron,1
pagkakaton,1
pagkakita,15
pagkakugihan,1
pagkakulang,3
pagkakulba,1
pagkakulong,1
pagkalabot,1
pagkaladlad,1
pagkalagiw,1
pagkalaglag,2
pagkalalis,1
pagkalason,1
pagkalawa,1
pagkaligo,1
pagkaligon,1
pagkalipay,1
pagkalos,1
pagkalugi,2
pagkalukat,1
pagkalus,1
pagkaluto,2
pagkaluya,1
pagkamaalam,1
pagkamaanyag,1
pagkamaatimanon,1
pagkamabination,1
pagkamadinaoton,1
pagkamadinauton,1
pagkamagbalantay,1
pagkamahugaw,1
pagkamainantuson,2
pagkamakalilisang,1
pagkamakasasala,1
pagkamakusganon,1
pagkamanggialamon,2
pagkamapahitason,1
pagkamapasalamaton,1
pagkamapuanguron,1
pagkamasinabtanon,1
pagkamasupilon,1
pagkamatamis,1
pagkamatarung,16
pagkamatay,104
pagkamatikod,1
pagkamatinudanon,1
pagkamatinumanon,1
pagkamatuod,23
pagkamausisaon,1
pagkaministro,1
pagkanaug,1
pagkanazareo,1
pagkanindot,1
pagkanta,6
pagkanunayng,1
pagkaon,79
pagkaona,1
pagkaong,2
pagkapakyas,2
pagkapanganay,3
pagkapangdol,1
pagkapangulo,3
pagkapanulondon,1
pagkaparehas,1
pagkapatay,2
pagkapildi,1
pagkapinasiguli,1
pagkapresidente,1
pagkapribado,2
pagkapukan,2
pagkaputi,1
pagkasacerdote,1
pagkasakit,2
pagkasalop,2
pagkasalug,2
pagkasawomsom,3
pagkasayud,1
pagkasourced,1
pagkasukihan,2
pagkasuko,2
pagkasulod,1
pagkasulti,1
pagkatag,1
pagkatahi,2
pagkataka,1
pagkatao,1
pagkatapos,1
pagkatapus,1
pagkatawo,5
pagkatibulaag,1
pagkatigulang,1
pagkatigum,17
pagkatinuod,13
pagkatkat,1
pagkatol,1
pagkaton,4
pagkatulog,2
pagkatunaw,1
pagkaugma,6
pagkaulay,4
pagkaulipon,2
pagkaun,1
pagkaupaw,4
pagkawagtang,1
pagkawala,16
pagkawalay,5
pagkawalaypagpanumbaling,1
pagkawat,1
pagkaya,1
pagkaylap,1
pagkidnap,1
pagkilala,1
pagkinabuhi,1
pagkiskis,2
pagkita,2
pagkitkit,1
pagklaro,1
pagklik,2
pagkolekta,2
pagkombikto,1
pagkontak,1
pagkontank,1
pagkopya,3
pagkubkob,2
pagkuha,15
pagkunhod,5
pagkupti,1
pagkusog,2
paglaban,1
paglabaw,1
paglabay,4
paglaglag,6
paglagon,1
paglakat,2
paglakaw,16
paglalis,3
paglambo,1
paglampos,2
paglangkaton,1
paglangoy,2
paglangoylangoy,1
paglangyawlangyaw,1
paglansad,2
paglantaw,3
paglaom,7
paglapas,9
paglarga,1
paglaum,13
paglibak,1
paglibut,4
pagligon,1
paglihok,6
paglikay,1
paglimbong,2
paglimot,1
paglimpiyo,1
paglimpyo,2
paglingkod,3
paglipay,4
paglipot,1
pagliso,1
paglisodlisod,2
paglista,2
paglsulat,1
paglubad,1
paglubong,3
pagluib,2
paglukso,1
paglungtad,1
paglunop,2
paglupad,5
paglupigan,1
paglusob,1
paglutas,1
pagluto,3
paglutog,2
paglutos,2
pagluwas,6
pagmakak,1
pagmakusganon,1
pagmando,4
pagmanggialamon,1
pagmantala,3
pagmata,5
pagmatutu,1
pagmaya,2
pagmina,5
pagminatay,9
pagminyo,2
pagmobu,1
pagmongha,2
pagnunot,1
pagokupar,1
pagong,2
pagpaabot,1
pagpaabut,3
pagpaagi,1
pagpaak,2
pagpaambit,1
pagpaayo,1
pagpabalik,1
pagpabili,1
pagpabilin,2
pagpabukal,1
pagpabuto,1
pagpadagan,1
pagpadaghan,1
pagpadayon,4
pagpadula,1
pagpagaan,1
pagpagarbo,1
pagpagawas,1
pagpagubok,2
pagpagulag,1
pagpahalok,1
pagpahaluna,1
pagpahanungod,1
pagpahayag,1
pagpahiangay,1
pagpahibalo,4
pagpahilayo,1
pagpahimulos,2
pagpahimuot,1
pagpahulay,5
pagpaila,1
pagpainum,1
pagpakaabut,1
pagpakaaroningnon,1
pagpakabana,1
pagpakabright,1
pagpakadautan,1
pagpakadungog,1
pagpakagawas,1
pagpakahilum,1
pagpakakita,1
pagpakalagiwa,1
pagpakamakinaadmanon,1
pagpakamatay,8
pagpakanunayng,1
pagpakaon,9
pagpakasabut,1
pagpakasal,1
pagpakasala,4
pagpakasuko,1
pagpakaulaw,1
pagpakigambit,1
pagpakigambitay,1
pagpakigaway,6
pagpakigdait,1
pagpakighilawas,6
pagpakighiusa,2
pagpakigkita,2
pagpakiglabot,1
pagpakiglayog,1
pagpakigsaad,2
pagpakigsulti,2
pagpakita,4
pagpakunhod,1
pagpakyasa,1
pagpalagpot,1
pagpalakat,2
pagpalakaw,10
pagpalambo,1
pagpalandong,1
pagpalayas,1
pagpalimbong,1
pagpalit,9
pagpaliwat,2
pagpalong,1
pagpalonga,1
pagpalupad,1
pagpamakak,1
pagpamalandong,2
pagpamalengke,1
pagpamalit,2
pagpamaril,1
pagpamatarung,1
pagpamatay,11
pagpamatayg,1
pagpamati,2
pagpamatuod,12
pagpamilok,1
pagpamintal,1
pagpamobo,1
pagpamugnaw,1
pagpamulak,2
pagpamupo,1
pagpamusil,5
pagpamutol,1
pagpanabako,1
pagpanagiya,12
pagpanagna,1
pagpanagtag,1
pagpanalangin,1
pagpanalipod,6
pagpanamkon,1
pagpanapaw,1
pagpanapok,1
pagpanarbaho,1
pagpanaw,5
pagpanaway,1
pagpangabugho,1
pagpangalipay,1
pagpanganak,2
pagpangandam,1
pagpangandoy,2
pagpangaon,1
pagpangapodapod,2
pagpangasawa,1
pagpangawat,5
pagpangayam,6
pagpangayo,2
pagpangdani,1
pagpangdaot,1
pagpangga,1
pagpanggubat,2
pagpanggula,1
pagpanghadlok,1
pagpanghagit,1
pagpanghasi,2
pagpanghibalo,7
pagpanghilabot,2
pagpanghimaraut,1
pagpanghimatuod,2
pagpanghimog,1
pagpanghingilin,1
pagpanghukom,1
pagpanghupaw,4
pagpangilkil,1
pagpangisda,2
pagpangita,3
pagpangitag,1
pagpanglakaw,1
pagpanglimpyo,1
pagpanglupig,1
pagpanguha,1
pagpangulata,1
pagpangulo,1
pagpanguna,3
pagpangurso,1
pagpangutana,4
pagpanigarilyo,9
pagpaniid,5
pagpanilhig,2
pagpanimaho,1
pagpanimalos,1
pagpanimalus,8
pagpaniudto,1
pagpanlupig,4
pagpanubag,1
pagpanudlo,2
pagpanumpa,3
pagpanungay,1
pagpanunglo,1
pagpapahawa,1
pagpapalad,4
pagpapanunod,1
pagpapatay,1
pagpapatlaagon,1
pagpapirma,2
pagpaputi,1
pagpaputli,2
pagpapuyo,1
pagpasabot,1
pagpasabut,2
pagpasagad,2
pagpasalamat,2
pagpasanay,1
pagpasanon,1
pagpasapasa,1
pagpasaylo,1
pagpasibsib,3
pagpasidaan,1
pagpasidungog,1
pagpasiga,1
pagpasiguli,1
pagpasipala,2
pagpaspas,2
pagpasulod,4
pagpasundayag,1
pagpasuso,1
pagpatalinghug,3
pagpataliwala,3
pagpatambag,1
pagpatambal,1
pagpatawag,2
pagpatay,136
pagpataysa,1
pagpatindog,2
pagpatrabaho,1
pagpatulid,1
pagpatuman,1
pagpatungha,1
pagpatuo,2
pagpauli,2
pagpauswag,1
pagpayaya,2
pagpili,5
pagpinta,1
pagpiyong,1
pagpohoa,1
pagpost,1
pagpreserbar,2
pagproseso,1
pagpugasan,2
pagpugong,3
pagpugos,1
pagpundo,1
pagpunggi,1
pagpusil,3
pagputol,2
pagputos,1
pagpuyo,13
pagrehistro,1
pagrekrut,1
pagrespeto,1
pagresponde,1
pagsaad,1
pagsaba,2
pagsabog,1
pagsabot,2
pagsabut,7
pagsabwag,2
pagsadya,1
pagsagop,2
pagsaka,3
pagsakay,6
pagsakit,2
pagsaksi,4
pagsala,1
pagsalibay,1
pagsalig,6
pagsalikway,5
pagsamad,1
pagsamaran,2
pagsamukon,1
pagsanay,1
pagsanta,1
pagsaway,7
pagsayaw,2
pagsayo,6
pagsaysay,2
pagselebrar,1
pagserbisyo,2
pagshooting,1
pagsibat,1
pagsibug,1
pagsigarilyo,2
pagsilip,1
pagsilot,2
pagsimba,1
pagsinag,1
pagsinggit,4
pagsingil,1
pagsipilyo,2
pagsiyagit,1
pagstorya,2
pagsubang,2
pagsubay,1
pagsugat,4
pagsugo,2
pagsugod,5
pagsugot,1
pagsuki,1
pagsukol,1
pagsulat,7
pagsulay,14
pagsulbad,1
pagsulod,18
pagsulong,5
pagsulti,23
pagsulud,2
pagsundog,2
pagsundon,1
pagsungay,1
pagsunod,4
pagsunog,5
pagsuot,1
pagsupak,2
pagsuporta,2
pagsuroy,1
pagsuroysuroy,1
pagsusi,3
pagsusuot,1
pagsusuwat,1
pagtaas,2
pagtabang,13
pagtabok,3
pagtabonsasala,20
pagtagad,3
pagtagbo,1
pagtagilakuan,1
pagtagna,2
pagtago,3
pagtala,1
pagtalaw,1
pagtalay,1
pagtamaya,1
pagtambong,1
pagtamod,2
pagtanaw,22
pagtanawon,2
pagtanga,1
pagtanom,2
pagtanum,2
pagtapok,1
pagtapos,2
pagtarong,1
pagtasa,1
pagtawag,7
pagtenis,1
pagtigulang,1
pagtigum,2
pagtilawi,1
pagtimbaya,2
pagtinabangay,1
pagtinda,1
pagtindog,2
pagtingub,5
pagtinguhaon,1
pagtintal,1
pagtipas,1
pagtipid,1
pagtipig,1
pagtitik,2
pagtobtoban,1
pagtoo,15
pagtoohi,1
pagtrabaho,7
pagtratar,3
pagtraydor,1
pagtuaw,6
pagtubag,4
pagtubaga,1
pagtubig,1
pagtubo,3
pagtubos,1
pagtudan,1
pagtudlo,8
pagtugot,4
pagtugtug,1
pagtugyan,2
pagtukaw,1
pagtuki,2
pagtukod,7
pagtuktok,1
pagtulo,1
pagtulog,4
pagtulonan,3
pagtulunan,1
pagtuman,5
pagtungas,3
pagtungatunga,1
pagtungina,1
pagtunglo,3
pagtungloha,1
pagtunglohon,3
pagtungong,1
pagtunob,1
pagtuo,14
pagtuon,22
pagtutok,1
pagtuyoa,2
pagtuyok,1
paguban,1
pagubay,1
pagud,5
pagukod,1
pagula,1
pagulaa,1
pagulan,3
pagulaon,1
pagulayan,1
paguli,1
paguma,2
pagumangkon,4
paguna,2
pagundang,1
pagunsa,1
pagupa,1
pagusab,50
pagusi,1
pagusik,1
pagusisa,1
paguswag,7
paguto,1
paguyon,2
pagwali,1
pagyahat,1
pagyud,2
pahadloka,1
pahalayo,2
pahaloka,1
pahalugwayan,1
paham,1
pahamangno,2
pahamatngon,1
pahasubo,1
pahauli,1
pahawa,3
pahayag,7
pahibala,1
pahibaloa,1
pahiblo,1
pahidan,1
pahigdaon,1
pahilabtan,1
pahilak,1
pahilayo,2
pahimuot,1
pahimuslan,1
pahimutang,1
pahirama,1
pahiri,1
pahiton,1
pahiyas,1
pahiyom,6
pahugyawa,1
pahulama,2
pahulamon,1
pahulata,1
pahulay,9
pahulayanan,1
pahulmon,1
pahuman,2
pahumot,4
pahunongon,1
pahuram,2
pahuway,2
pailub,1
paimna,1
paimnanan,2
paimnon,1
painbgon,1
paingna,1
paingon,25
painit,1
pait,3
paita,1
pakaayong,1
pakabana,1
pakalagiwa,1
pakan,4
pakana,1
pakanon,3
pakaon,3
pakaona,1
pakaonon,2
pakaslan,3
pakatamison,1
pakaunon,3
pakawala,3
pakiabot,1
pakiabri,1
pakialam,13
pakibalik,1
pakibantayi,1
pakibuhat,1
pakibukas,1
pakida,1
pakigdait,10
pakighigala,1
pakighilawas,1
pakighinabi,2
pakigistorya,1
pakigkita,1
pakiglalis,2
pakiglambigit,1
pakiglantugi,1
pakigpulong,2
pakigsaad,10
pakigsekso,1
pakigsulti,2
pakihatag,2
pakihinay,1
pakihipus,1
pakihugas,1
pakipadayon,1
pakipasa,1
pakipintalan,1
pakipinturahan,1
pakisingil,1
pakita,3
pakitaa,1
pakitabang,2
pakitan,1
pakitawag,1
pakitunol,1
pakiusab,1
pakoy,1
pakpak,1
paksanan,2
paksiw,3
pakulangan,1
pakurogon,1
pakusgi,1
pakusgon,1
pakwan,2
pakyas,3
pakyasa,1
pakyawan,1
pala,1
palabas,2
palabay,1
palabi,4
palabihon,1
palabilabihon,2
palabok,5
palabot,4
palad,10
palaging,1
palagputon,1
palahubog,8
palainom,4
palaka,2
palakaw,3
palakira,2
palakta,3
palaliton,2
palaman,1
palandunga,1
palang,1
palangga,2
palanggan,1
palanguyan,1
palaran,1
palasanon,2
palasyo,10
palaui,1
palayo,2
palda,1
palengke,18
palibot,29
palibut,1
palifera,2
paligona,1
palihog,46
palihoh,1
palihug,24
palingin,2
palingkora,1
palingkoron,1
paliparan,2
palipayon,1
palisiya,3
palisuri,1
palita,3
palitanan,1
palitaw,6
paliti,3
paliton,15
paliya,1
palong,1
palongpong,1
palpak,14
paltik,1
paltos,1
palungon,1
palupad,2
paluparan,1
paluparon,1
palupig,1
pamaagi,17
pamahaw,23
pamahayag,2
pamainit,1
pamakak,1
pamaligya,1
pamalik,1
pamaling,1
paman,6
pamanhonon,1
pamanit,1
pamantalaan,3
pamasahe,1
pamasin,2
pamatasan,8
pamatayon,1
pamati,9
pamatia,2
pamatigayon,4
pamatud,1
pamatudan,1
pamatuod,1
pamatuud,1
pamatyon,4
pamauli,1
pambata,1
pambobomba,1
pamili,1
pamilin,1
pamilya,65
pamilyaha,2
pamilyang,3
paminaw,18
paminawa,4
paminawon,2
pampahimsog,1
pampahupay,1
pampaman,2
pampaputi,1
pamuhunan,1
pamulong,1
pamuot,2
pamuyo,1
panaad,5
panabaku,1
panabang,1
panabok,1
panaderiya,1
panaderya,5
panag,2
panagamigohay,1
panagbangga,1
panagbangi,3
panagbingkil,1
panagbulag,1
panagestoryahay,1
panaghilawas,2
panaghisgot,2
panaghoy,1
panaghsa,1
panagipon,1
panagistoryahanay,1
panagiyahon,1
panagkaaway,1
panagkasumpaki,1
panagkita,1
panaglalis,2
panaglambigit,1
panagna,1
panagsa,7
panagsangka,2
panagstoryahanay,1
panagsulti,2
panagtagbo,1
panagtapok,5
panagtigom,1
panagtigum,1
panagtipon,1
panaguban,1
panagway,5
panahaon,1
panaho,1
panahon,136
panahona,31
panahong,2
panahuna,1
panaksan,8
panalagsa,1
panalangin,9
panalanginan,1
panalangini,1
panalasa,1
panalganan,1
panalipdan,1
panalipod,6
panalipudan,1
panamastamasan,1
panamilit,1
pananagatan,1
pananalapi,2
pananaw,42
pananawon,5
pananghid,1
pananglit,1
pananglitan,8
panangtangon,1
panangtapok,1
panapton,2
panaptona,1
panarbaho,1
panatiko,1
panatikosiya,1
panaw,6
panawag,1
panawagan,2
pandemiya,1
pandemya,3
pandesa,1
pandesal,7
pandi,3
pandong,2
panfilia,1
pangabay,1
pangabugho,6
pangabuso,1
pangalan,27
pangalangaang,2
pangaliyupo,1
pangan,1
panganak,4
panganay,43
pangandoy,13
pangangaluluwa,2
panganibanperez,1
panganod,29
pangantucan,1
pangaon,10
pangape,1
pangasawonon,1
pangatagak,1
pangatarungan,2
pangayam,1
pangayo,5
pangayog,1
pangbabaye,1
pangdahom,1
pangdahum,1
panggahum,1
panggikan,1
panggobyerno,1
panggubatan,3
panggutomon,1
panghambog,1
panghaylo,1
panghilabot,1
panghimagas,1
panghimatuod,1
panghinabo,1
panghinaw,1
panghitabo,10
panghitaboa,1
pangholdap,1
panghubag,1
panghunahuna,9
panghupaw,1
pangidlap,2
pangihi,2
pangilabot,1
panginabuhi,24
panginabuhian,1
panginahanglan,4
panginahanglanon,1
panginain,2
panginom,4
pangisda,6
pangisdutriya,1
pangisip,7
pangit,3
pangita,5
pangitaa,3
pangitaan,4
pangitai,1
pangitaon,4
pangkalibutan,1
pangkalibutang,1
pangkalibutanong,1
pangkambyo,1
pangkawanangan,1
pangkuhaa,1
panglanay,1
panglantaw,2
panglawas,7
=======
nanagtamay,1
nanagtigum,1
nanagtukaw,1
nanagungad,1
nanalipod,1
nanalo,1
nanamkon,3
nanarbaho,1
nanawagan,1
nanayaw,1
nangaayo,1
nangabaho,1
nangabut,2
nangadto,3
nangadunot,1
nangagi,1
nangaguol,1
nangahadlok,2
nangahimong,2
nangahulog,1
nangalagiw,2
nangalibog,1
nangalibug,1
nangalipay,2
nangalisang,1
nangaliya,2
nangalumos,1
nangamatay,9
nangamuyo,4
nanganak,11
nanganaug,1
nangandoy,2
nanganhi,1
nangaon,4
nangape,1
nangapukan,1
nangasawa,2
nangatarungan,3
nangatawo,1
nangatik,1
nangatol,1
nangatulog,2
nangawala,2
nangayam,3
nangayo,2
nanggula,3
nanghangyo,1
nanghapdos,2
nanghibalo,1
nanghibulong,1
nanghilabot,1
nanghilugsong,1
nanghinlo,1
nanghitingala,1
nangholdap,2
nanghupaw,1
nanghupong,1
nanginabuhi,1
nanginahanglan,2
nanginum,1
nangisda,1
nangita,5
nangitag,2
nangka,1
nanglimbong,1
nanglingkod,2
nangomusta,1
nanguna,3
nangutana,7
nangutlo,1
nanihanglan,1
nanihapon,3
naninggit,1
naningil,1
naningkamot,2
naninguha,1
naniudto,1
nanlugsong,1
nanuktok,2
nanungas,1
naobserbahan,1
naog,1
napakuratan,1
napakyas,2
napalgan,2
napamatudan,1
napamatudnga,1
napanalipdan,1
napanhutan,1
napanit,1
napansin,1
napanunod,1
napatay,15
napilian,1
napod,1
napud,2
napugnan,1
napugos,1
napula,1
napulo,24
napulogduha,4
napulogwalo,1
napuno,2
napusil,1
naputol,1
nasaag,1
nasabtan,1
nasakitan,2
nasakpan,2
nasalba,1
nasamad,1
nasamdan,5
nasamok,1
nasamokan,1
nasangpit,1
nasave,1
nasayod,4
nasayop,1
nasayran,2
nasayud,7
nasayup,2
nasinati,2
naslide,1
nasod,1
nasubaybayan,1
nasud,21
nasudnong,1
nasuko,4
nasulat,2
nasunog,1
natabok,1
natabunan,1
natagak,1
natagakan,1
natagbo,1
natago,1
natala,4
natanggong,1
natao,1
natapus,1
nataran,2
natawhan,4
natawhang,1
natawo,2
natayog,2
natigom,1
natilawan,1
natingala,3
natipon,1
natong,1
natukiban,1
natukod,1
natulog,2
natuman,2
natumba,1
natumbang,1
natumpagan,1
natunan,1
natunaw,1
natunong,1
naturalista,1
naturella,1
naug,1
naula,1
naulahi,2
naulaw,1
naumod,1
naupaw,1
naupawan,2
nawadan,4
nawala,9
nawalan,1
nawong,28
nayagyag,1
nazaretnon,1
negatibo,1
negosyante,2
negosyo,5
negrospanay,1
nematod,1
nemuel,1
neptali,1
nepthali,1
nerria,1
nestpr,1
ng,8
ngabil,10
ngadto,94
ngakasagaran,1
ngalan,36
nganga,1
nganha,5
nganhi,4
ngani,4
ngano,28
nganong,28
ngari,2
ngaridali,1
ngatanan,1
ngipon,4
ngitngit,3
ngplano,1
ngprito,1
ngunit,1
niabot,9
niadto,11
niadtong,49
niagi,2
niaging,3
niana,27
nianang,7
niandar,1
niato,1
nibaba,1
nibalhin,1
nibundak,1
nidagan,3
nidaog,1
nidawat,1
nigawas,1
nihagok,1
nihanglan,1
nihigda,1
nihilak,2
nihimo,1
nihunong,5
niini,137
niining,52
niino,1
niinom,1
nikalit,1
nikanta,4
nikaon,9
nikatawa,1
nikidhat,1
nikuha,1
nilabay,2
nilabhan,1
nilag,2
nilaga,1
nilagang,1
nilakaw,4
nilarga,1
nilatang,1
nilihok,1
nilingkod,3
nilubton,1
nilungag,1
nilupad,1
nimata,1
nimog,2
nimong,5
nindot,12
nindut,1
ningabut,1
ningdagahan,1
ningdaghan,1
ninggawas,1
ningkaon,1
ningmata,1
ningpalit,1
ninyong,3
niorder,2
nipalit,1
nipalpak,1
nipanaw,1
nipatay,3
nipis,1
niresulta,1
nisaka,1
nisamot,1
nisantop,1
nisayaw,2
nisinggit,1
nisugod,1
nisuka,1
nisuko,1
nisulod,2
nisulti,2
nitaghoy,1
nitago,1
nitambong,1
nitawag,1
nitingog,2
nituo,2
niubo,1
niulan,2
niulbo,1
niuli,1
niundang,1
niuyon,1
niyag,2
niyang,14
niyebe,2
niyog,2
noba,1
nobela,2
nobena,1
nobyembre,1
noldo,1
nonong,1
noynoy,1
nuwebe,5
nwuwebe,1
o,89
obligasyon,2
obolo,1
obserbasyon,1
ochozias,1
ocran,1
oktubre,5
olibo,1
ondoy,1
ophra,1
opinyon,3
opisina,6
opisthorhis,1
opisyal,2
oposisyonal,1
orasa,3
orasan,1
organong,1
orihinal,2
orkid,1
osmea,1
otangon,1
otoridad,1
otsenta,1
otso,1
owak,2
oyanguren,1
p,11
paadto,2
paagi,5
paak,1
paanhi,1
paarbularyuhi,1
pababa,1
pabalik,1
pabarugon,1
pabiyon,2
pabo,1
pabor,2
paborito,2
pabrika,1
pabukala,1
padadi,1
padaganon,1
padaghanon,1
padaka,3
padako,1
padanaram,1
padayon,4
padayong,1
padayun,2
padayunon,1
padulong,16
padung,1
pagaantuson,1
pagabahinon,1
pagabantayan,3
pagabli,1
pagabot,10
pagabuhaton,18
pagabuhian,1
pagabut,5
pagadadan,2
pagadadon,5
pagadakpon,1
pagadto,1
pagadtoan,1
pagagay,1
pagagi,2
pagagonubon,1
pagagubon,1
pagahatagan,2
pagahikalimtan,1
pagahimoon,4
pagahimunotan,1
pagahinloan,1
pagahisgutan,1
pagahuboon,1
pagahukman,1
pagailhon,1
pagaingnon,1
pagaisipon,3
pagakanon,7
pagakuhaon,9
pagakuptan,1
pagalabhan,1
pagalagad,2
pagalaglagon,4
pagalainon,3
pagalibogon,1
pagalihok,1
pagalisangon,1
pagalukaton,1
pagaluwason,2
pagamigohon,1
pagampo,2
paganak,1
paganalisar,1
pagangkon,2
paganhi,1
pagantos,2
pagantus,1
paganunsyo,1
pagapaagihon,1
pagapabalikon,1
pagapadaghanon,2
pagapadakon,1
pagapagawason,1
pagapakaulawan,1
pagapanilngon,1
pagapanimalusan,1
pagapasayloon,1
pagapasidlakon,1
pagapatyon,5
pagapauswagon,1
pagapil,1
pagapilion,3
pagapodapod,2
pagapunon,1
pagaputlon,1
pagasagdi,1
pagasakiton,3
pagasdang,1
pagasenso,1
pagasunogon,1
pagasymmetry,1
pagatake,4
pagatamdon,1
pagatapokon,2
pagatawgon,1
pagatiguman,8
pagatigumon,1
pagatimanan,1
pagatipigan,1
pagatubang,2
pagatukoron,2
pagaulian,2
pagausabon,1
pagausbon,1
pagaway,1
pagawit,1
pagayo,8
pagbadlong,4
pagbago,1
pagbaha,2
pagbahinbahin,1
pagbaklay,1
pagbakyawon,1
pagbalaan,1
pagbalhin,1
pagbaligya,2
pagbalik,3
pagbalus,1
pagbanabana,1
pagbangga,1
pagbangkaw,1
pagbangutan,1
pagbantay,3
pagbasa,2
pagbasol,2
pagbasulan,1
pagbaton,2
pagbawi,2
pagbiya,2
pagbudhi,1
pagbuffet,1
pagbugkos,2
pagbuhat,9
pagbuhi,1
pagbukas,1
pagbukhad,1
pagbuksan,3
pagbulad,1
pagbulotan,2
pagbundak,1
pagbungkag,1
pagbuntog,1
pagbuot,1
pagbutang,4
pagbuto,2
pagbutyag,2
pagbyahe,1
pagdagan,2
pagdagayday,1
pagdaghan,1
pagdahili,1
pagdahom,3
pagdakop,1
pagdakup,1
pagdala,1
pagdalagan,1
pagdali,3
pagdaot,1
pagdaro,1
pagdaut,1
pagdawat,5
pagdihog,1
pagdili,1
pagduaw,1
pagdugang,1
pagdugay,1
pagdugokasingkasing,1
pagduhaduha,1
pagdula,3
pagdulhog,1
pagdumot,3
pagdungog,2
pagduol,1
pagduso,1
paggahin,1
paggalab,1
paggamit,1
paggawas,1
paggawi,1
paggisi,1
paggita,1
paggiuk,1
pagguba,3
paggula,2
paghabol,2
paghagdawan,1
paghalabas,1
paghalahala,3
paghampak,1
paghandum,1
paghangyo,1
paghari,1
paghatag,2
paghaylo,1
paghigda,2
paghilom,1
paghimo,5
paghimog,2
paghinay,2
paghinlo,2
paghiusa,1
paghubo,1
paghugas,1
paghukom,4
paghulagway,1
paghulat,1
paghuman,3
paghunahuna,2
paghurot,1
paghusay,2
pagikanon,1
pagila,3
pagimbita,1
pagingles,1
pagingon,4
paginom,1
pagipalaglag,2
pagipon,1
pagisip,1
pagisipon,1
pagistorya,2
pagiwas,1
pagka,6
pagkaadik,1
pagkaagi,3
pagkabaladlongon,1
pagkabanagbanag,1
pagkabanhaw,4
pagkabasa,1
pagkabatanon,1
pagkabihag,2
pagkabilanggo,1
pagkabingkil,2
pagkabinihag,1
pagkabuang,1
pagkabulag,1
pagkabuntag,2
pagkabuotan,1
pagkadagaya,1
pagkadaghan,1
pagkadaku,3
pagkadaot,1
pagkadato,1
pagkadautan,1
pagkadilitinuyo,1
pagkadungog,3
pagkadunot,1
pagkaguba,2
pagkahamtong,1
pagkahapon,2
pagkahibalo,1
pagkahimong,1
pagkahingpit,1
pagkahingpitsakasingkasing,1
pagkahiusa,1
pagkahubo,5
pagkahugaw,1
pagkahugno,1
pagkahulog,2
pagkahuman,14
pagkakabig,1
pagkakaron,1
pagkakita,2
pagkakugihan,1
pagkakulang,2
pagkalagiw,1
pagkalaglag,4
pagkalat,1
pagkalawa,1
pagkaluto,1
pagkaluwas,2
pagkamabination,1
pagkamahugaw,1
pagkamainantuson,1
pagkamanggialamon,2
pagkamao,1
pagkamapasipalahon,1
pagkamatarung,4
pagkamatay,17
pagkamatinahuron,1
pagkamatuod,3
pagkamaunongon,1
pagkanta,1
pagkaon,23
pagkaong,2
pagkapangulo,1
pagkapatay,1
pagkapildi,1
pagkaputi,1
pagkasalop,1
pagkasangit,1
pagkasawomsom,1
pagkasinilotan,1
pagkasukihan,1
pagkasulod,1
pagkatag,1
pagkatao,1
pagkatapos,1
pagkatapus,1
pagkatawo,1
pagkatigum,3
pagkatinuod,2
pagkatunaw,1
pagkaulay,1
pagkaupaw,3
pagkawagtang,1
pagkawala,5
pagkawalay,1
pagkawalaypagtagad,1
pagkaylap,1
pagkinabuhi,1
pagkiskis,1
pagklik,2
pagkonsumo,1
pagkontrol,1
pagkopya,1
pagkubkob,1
pagkuha,6
pagkunhod,1
paglaban,1
paglabay,1
paglaglag,2
paglakaw,4
paglalin,4
paglalis,2
paglambo,1
paglampos,1
paglantaw,1
paglaom,2
paglapas,2
paglatagaw,1
paglaum,7
paglihok,5
paglimot,1
paglipay,1
paglipot,1
paglisodlisod,1
paglista,1
paglitok,3
paglubad,1
paglunop,2
paglupad,1
paglupigan,1
paglusob,1
pagmakusganon,1
pagmantala,1
pagmasinabtanon,1
pagmata,2
pagmina,3
pagminatay,3
pagminus,1
pagminyo,2
pagpaalagad,1
pagpabalik,1
pagpabili,1
pagpabilin,2
pagpabuka,1
pagpadaghan,1
pagpadayon,2
pagpadula,1
pagpagaan,1
pagpagarbo,2
pagpagulag,1
pagpahayag,1
pagpahibalo,1
pagpahilayo,3
pagpahimulos,2
pagpahiuli,2
pagpahulay,3
pagpakaaroningnon,1
pagpakabarug,1
pagpakabogo,1
pagpakadungog,1
pagpakakita,1
pagpakamakinaadmanon,1
pagpakamatay,2
pagpakaon,6
pagpakasal,1
pagpakasala,1
pagpakigaway,3
pagpakighilawas,2
pagpakighugpong,1
pagpakigkita,1
pagpakita,1
pagpalakat,1
pagpalit,3
pagpaliwat,2
pagpamaligya,1
pagpamatay,4
pagpamati,2
pagpamatuod,1
pagpamobo,1
pagpamugnaw,1
pagpamupo,1
pagpanabako,1
pagpanalipod,4
pagpanaw,2
pagpangadtoadto,1
pagpanganak,1
pagpangandam,1
pagpangasawa,1
pagpangawat,2
pagpangayam,8
pagpangayo,3
pagpanggubat,1
pagpanggula,1
pagpanghasi,1
pagpanghibalo,1
pagpanghilabot,1
pagpanghingilin,1
pagpanglimpyo,1
pagpanglupig,1
