word,frequency
pangelementaryang,1
pangengenot,2
pangenot,62
pangenotlinyang,1
pangere,1
pangespasyong,1
pangetnikong,2
pangeton,2
panggabos,1
panggadan,3
panggagadan,3
panggagahasa,1
panggana,3
pangganahan,1
pangganang,1
panggang,4
panggap,1
panggasgas,1
panggatong,4
panggera,2
panggerang,1
panggigipit,1
panggisa,1
panggogobyerno,1
panggolin,1
panggugulpi,1
panggulugod,1
panghabangbuhay,1
panghahabon,1
panghaluyan,1
panghaman,2
panghanos,2
panghaplas,2
panghardin,1
pangharong,1
panghiling,2
panghisong,1
panghoben,1
panghobenes,2
panghubin,1
panghuri,1
panghuring,1
pangigipit,1
pangiibayong,1
pangiinsulto,1
pangiipit,2
pangilaw,1
pangilinian,1
pangindustriya,1
pangindustriyal,1
panginginot,3
pangingitom,1
panginhinyeriyang,1
panginot,25
panginotan,1
pangintercropping,1
panginternasyonal,1
panginternasyunal,2
pangirarom,7
pangisi,1
pangiskolar,1
pangitain,1
pangiton,16
pangiturog,7
pangiturogan,2
pangkaakian,1
pangkadagdagan,1
pangkaenterohang,1
pangkagabsan,12
pangkagabsang,1
pangkakadog,1
pangkakan,2
pangkalibotan,1
pangkalkula,1
pangkapalibotan,3
pangkapalibutan,1
pangkapot,1
pangkaraniwan,1
pangkargang,1
pangkasal,3
pangkasalugan,1
pangkima,1
pangkimika,1
pangkinaban,25
pangkolehiyo,1
pangkolor,2
pangkomedya,1
pangkomersiyo,1
pangkomersyal,3
pangkomersyo,4
pangkomersyong,2
pangkonsumidor,1
pangkuang,1
pangkukulam,2
pangkulay,1
pangkulturang,1
panglahid,1
panglandscape,1
panglikor,1
panglobong,2
pangluluya,1
panglungsod,1
pangmadalian,1
pangmagurang,1
pangmanehar,1
pangmasteral,1
pangmatematika,2
pangmilitar,3
pangmuseo,1
pangmusikong,1
pangnamit,2
pangnegosyo,1
pangngaran,2
pangngimbabaw,1
pangodtong,1
pangogobyerno,1
pangolimpiko,1
pangongombensir,1
pangongombertir,2
pangongontrata,1
pangongoripon,4
pangontra,1
pangopisina,1
pangotel,1
pangpagbabago,1
pangpang,2
pangpreposisyon,1
pangpugol,1
pangpulitika,1
pangran,1
pangrarakyada,1
pangsagang,1
pangsampulo,1
pangsekondaryang,1
pangshowbiz,1
pangsurat,1
pangtaong,1
pangtapas,1
pangtarantado,1
pangtawo,2
pangtawong,1
pangtennisiyo,1
pangtiktik,1
pangtrabaho,1
pangtukdong,1
pangtutuya,1
pangudtohan,1
pangudtuhan,1
panguil,1
pangultimong,1
panguluhan,12
pangumpisal,1
pangunahing,1
pangundangan,1
pangurualdaw,1
panguulakit,1
pangwakas,1
pangwaki,2
pangx,1
pangyare,1
pangyari,7
pangyaring,4
pangyayari,39
pangyayaring,12
panhabambuhay,1
panhaleng,1
panhamis,1
panhapin,1
panharng,1
panharong,1
panhayop,1
panheograhiya,1
panhiling,2
panhimating,1
panhistorikal,1
panhistoriya,1
panhistoriyang,1
panhistoryang,1
panhugas,2
panibago,1
panibagong,2
panicuason,2
panig,1
paniipit,1
paniki,4
panikwit,1
panimpla,1
paninda,5
panindang,1
panindigan,1
panindog,3
panindogan,1
panindugan,1
panindustriyal,1
paninimbagan,1
paninindugan,1
paninira,3
paniniwala,5
paninsultong,1
paninterior,1
panira,2
panirang,2
panirbihan,1
panitik,2
panitikan,1
panitikang,1
paniwalang,1
panjshir,1
pankadagaan,1
pankadagatan,1
pankagabsan,9
pankagabsang,3
pankakaray,1
pankalakal,1
pankalakalan,1
pankalawakan,1
pankalibutan,3
pankaligtasan,1
pankalikasan,1
pankapalibotan,2
pankapalibutan,5
pankarigos,1
pankinaban,31
pankinabang,5
pankinban,2
panklima,1
pankomersyo,2
pankomunidad,3
pankongregasyonal,1
pankonsumong,1
pankontenenteng,1
pankulturang,1
pankupos,1
panlaban,8
panlabas,1
panlahid,4
panlalaki,3
panlalaking,1
panlanob,1
panlaog,6
panlayogan,1
panligal,1
panlima,1
panlimang,2
panlindog,1
panlinig,1
panlipunan,1
panlisy,1
panliteral,2
panliteraryo,1
panliteratura,1
panliwanagan,2
panlohistiko,1
panlokal,1
panlubong,1
panlulugos,3
panlungsod,2
panluwas,16
panluwasang,1
panmidya,1
panmilitar,1
panmusikal,1
panobena,1
panok,1
panoloon,1
panong,2
panoon,1
panopano,1
panoramikong,1
panorihinal,1
panoroaldaw,1
panpaihi,1
panpalumoy,1
panpaluwas,1
panphilippine,1
panpilosopiya,1
panpinansya,1
panpisikal,1
panprepekturang,4
panquil,1
panrangot,1
panrarakyada,1
panraraot,1
panregalo,1
panregalong,1
panrehiyon,1
panrehiyonal,1
panrelihiyong,1
panriribok,1
panromatikong,1
panruskay,1
pansabak,1
pansadireng,1
pansadiri,1
pansadiring,2
pansalak,4
pansalog,2
pansalud,1
pansamantala,1
pansamno,1
pansamnong,1
pansampulo,1
pansapwatati,1
pansara,1
pansegurong,1
pansekondarya,2
pansenadong,1
panserbisyong,1
pansikolihikal,1
pansimbahang,4
pansin,6
pansinon,2
pansinyal,4
pansira,1
pansirangang,1
pansit,3
pansosyal,4
pansosyeded,1
panstarrs,1
pansugod,1
pansukol,1
pansulnupang,1
pansungo,1
pansuplaytubig,1
pansusurat,1
pantabang,1
pantahi,2
pantahob,2
pantakod,1
pantalan,9
pantalang,1
pantanaw,1
pantanom,1
pantao,2
pantaonan,1
pantaong,1
pantapos,2
pantasya,1
pantasyang,1
pantawo,10
pantawong,3
pantay,7
pantaypantay,1
panteatro,1
pantelebisyon,4
pantemplong,1
panteon,1
pantheonsorbonne,1
pantig,6
pantimbang,1
pantimbre,1
pantimpla,1
pantipikal,2
pantogdok,1
pantolo,1
pantolong,3
pantomina,5
pantonilla,1
pantradisyong,1
pantudok,1
pantugtog,1
pantulo,1
panturista,3
panturistang,3
panturog,1
pantutunaw,1
pantyon,1
panudok,1
panuga,3
panugod,1
panukal,2
panulokgapo,1
panultulan,1
panundon,1
panungdan,1
panunlog,1
panuon,1
panurat,16
panuro,1
panurt,3
panusganan,2
panustos,1
paogmahon,1
paolantohan,1
paolina,1
paombong,2
paon,2
paontokan,1
paontolan,1
paorog,1
paorogon,1
paorootrong,2
paowaw,1
papabakalon,1
papabayaan,1
papadabaon,1
papadara,1
papagtahawan,1
papakarhayon,1
papalayaon,1
papalit,1
papangaranan,1
papangudto,1
papano,2
papansin,2
papansinon,3
papanuhon,1
papar,2
paparaon,1
papartisipar,1
papasya,1
papatal,2
papatantan,2
papayong,1
papet,1
papilion,1
papilionoidea,1
paple,1
papondohon,1
papremio,1
papremyo,4
papremyong,1
papuano,3
papuanong,1
papundohon,1
papuri,2
paputok,4
paputol,1
papyo,1
paqcuiao,1
paraadal,6
paraaling,1
paraambag,4
paraan,1
paraanimar,3
paraaque,2
paraareglo,1
paraarte,5
paraarteng,1
paraas,1
paraataman,3
parababad,1
parabactrian,1
parabadil,1
parabakal,3
parabareta,1
parabariwas,1
parabasa,9
parabayle,11
parabayleng,1
paraboksing,3
parabon,4
paraboses,1
paraboto,1
parabukid,1
parabulong,2
paraburat,1
parabyahe,3
paradakitaramon,1
paradalagan,4
paradalan,13
paradangog,2
paradepensa,1
paradesenyo,1
paradulag,1
paraduyg,1
paraendorsar,1
paragadan,2
paragamit,4
paragasto,1
paragatob,1
paragibo,3
paragibong,4
paragibongbatas,1
paragibongpelikula,1
paragilid,1
paraguayano,1
paraguhit,1
paraha,1
parahabas,1
parahabol,1
parahabon,1
parahadit,1
parahanga,1
paraharalaton,1
parahay,1
parahbol,1
parahipo,1
parahula,1
parahulit,1
paraimbertir,1
paraimprenta,2
paraimpresyonismong,1
parainom,4
parainteg,1
paraisip,1
parakakan,2
parakalakal,2
parakampanya,1
parakanta,41
parakantang,7
parakasala,1
parakawat,18
parakilimos,1
parakodkod,1
parakolekta,1
parakomunikar,1
parakontra,1
parakontrang,1
parakoordinar,1
parakurit,2
paralaban,1
paralakaw,1
paralangoy,5
paralayag,2
paralibot,5
paralimbag,2
paralimpikong,2
paralisis,1
paraliwat,4
paralmpicos,1
paralupig,1
paramam,1
paramana,1
paramansong,1
paramasid,1
parambungon,1
parametro,1
paramilitar,1
paramolino,1
paramukna,1
paranan,1
parangal,1
paransinon,1
parantar,1
parantay,1
paraoma,24
paraorganisar,1
paraot,1
parapabantog,1
parapagulong,1
parapahayag,2
parapaimprenta,1
parapakilaban,2
parapakupos,1
parapala,1
parapamibi,2
parapangultanan,1
paraparehas,1
parapasyar,1
parapatubo,1
parapinta,2
paraplanta,1
paraplatika,1
parapo,5
parapropesyonal,1
parapublikar,2
pararakyada,2
pararaot,1
pararawit,6
pararawitdawit,1
pararehas,1
parareho,1
pararesearch,1
pararetratong,1
parareyas,1
pararibok,2
parariyo,1
pararom,1
parasa,1
parasaklot,1
parasakop,1
parasaligsg,1
parasaligsig,4
parasigarilyong,1
parasira,13
parasirang,2
parasitas,4
parasitikong,1
parasito,1
parasitolohiya,1
parasiyasat,3
paraspasang,1
parasubasta,1
parasunod,13
parasuportar,2
parasurat,99
parasuratiskrip,1
parasuratkanta,3
parasurog,1
parasurt,1
parat,1
paratabang,1
parataga,1
paratago,1
paratahi,2
paratal,1
paratalon,1
paratambay,1
paratang,1
paratanom,4
paratapas,1
parataram,64
parate,6
parateng,2
paratigsk,2
paratinda,5
paratindang,3
parating,19
paratng,1
paratogtog,1
paratokd,1
paratokdo,3
paratolod,1
paratos,1
paratsapa,1
paratubod,15
paratugdok,1
paratukad,1
paratukd,1
paratukdo,35
paratukdong,2
paratula,1
parauma,2
parauntok,1
parayo,1
parazurat,1
parehas,51
parehaskita,1
pareho,46
parehong,75
pareno,1
paribayribay,2
parigonon,1
parigosan,4
parikpik,1
paririkasan,1
parisiense,1
parkeng,6
parlamentarya,1
parlamentong,1
parlilitan,1
parlyamentaryong,1
parlyamento,1
parmasiyutikong,1
parodiya,2
paroko,10
parong,16
paropagolong,1
paropagulong,1
paropahingaloan,1
paroparikpik,1
paroparo,1
parotitis,1
parott,1
paroy,14
paroyan,4
parsurat,1
parsyal,1
parteng,21
partidang,1
partidolista,1
partidong,15
partihan,1
partikula,2
partikular,24
partikularmente,6
partikularmenteng,1
partikulo,6
partikulong,2
partisipante,15
partisipanteng,1
partisipantes,2
partisipasyon,6
partygirl,1
partylist,5
parubcan,1
paruko,1
parukrok,1
parusa,2
paruton,8
pasabi,1
pasabong,3
pasabot,2
pasabugon,1
pasacao,1
pasadit,1
pasadong,1
pasadyang,1
pasage,1
pasagi,9
pasahan,1
pasahero,8
pasaherong,1
pasakat,1
pasakil,1
pasakit,2
pasakitan,2
pasalamat,4
pasalamatan,1
pasale,9
pasaleng,2
pasali,15
pasalihan,1
pasalihon,3
pasaling,6
pasalubungan,1
pasalyubong,1
pasarosangle,1
pasarosaro,1
pasas,7
pasasalamat,1
pasaway,1
pasayan,3
pasayod,2
paseguro,1
pasensiya,2
pasensiyahe,1
pasensya,12
pasib,4
pasibaon,1
pasibe,1
pasige,2
pasil,8
pasilidad,14
pasimuno,1
pasindang,1
pasipiko,27
pasipikong,1
pasiram,2
pasiraman,1
pasirangan,1
pasiring,105
pasiringon,2
paskil,1
paslangin,1
paslo,4
pasluon,1
pasma,1
pasmado,1
pasobra,1
pasohan,1
pasolnopan,5
pasorosolbod,1
pasosyal,1
paspas,1
passcard,1
pastang,1
pastaza,1
pasuba,1
pasubang,2
pasubli,2
pasuko,1
pasukon,1
pasukulan,1
pasulnopan,1
pasulungin,1
pasumpitan,1
pasundan,1
pasuriyaw,1
pasuruan,1
pasurunod,1
pasurunodsunod,1
pasusulit,1
pasuway,1
pasya,1
pasyaran,1
pasyente,7
pasyenteet,1
pasyon,4
pataas,5
pataba,2
patache,1
patag,1
patago,1
patagolaen,1
patagong,1
patagtag,1
patakaran,1
patalan,1
patalastas,4
patalidong,1
patalikod,1
patalon,53
patalpatalon,1
patalunon,5
patamang,1
patambong,1
patamboon,3
patanaw,1
patanid,9
patanog,5
patanoman,3
pataoman,1
patapiloon,1
patapos,3
pataposon,1
pataram,4
pataratara,2
patatatas,1
patawara,1
patawaron,1
patay,1
patentado,1
patentnotorwagen,1
patid,1
patilaba,1
patindog,2
patindugon,1
patinig,1
patiribayan,14
patiribayn,2
patiribiyan,1
patiriktokon,1
patis,2
patitinan,1
patod,1
patogdok,1
patogen,1
patogenik,1
patogtog,2
patoheno,1
patok,1
patola,1
patolang,1
patoo,1
patopgang,1
patotoo,2
patotoohan,2
patrabaho,3
patriarka,2
patriarkal,1
patriarkang,1
patrimonyo,1
patriotang,1
patriotiko,1
patriotismo,1
patristiko,1
patriyotikong,1
patrocinio,3
patrona,11
patubig,2
patubo,1
patubod,1
patuboon,2
patugmadan,1
patugmaran,1
patumbahon,1
patunay,1
patunayan,3
patungkol,2
patutungo,2
patuya,1
patyo,1
paubos,1
pauh,1
paukagukag,1
paulion,1
paulitulit,3
paurogon,1
pauroutrong,1
paurumbasan,1
pauso,1
pauswagon,1
pauto,1
pawa,2
pawara,4
payad,1
payagpayag,2
payak,1
payao,1
payaopao,1
payaso,2
payat,1
payng,1
payom,1
payong,2
payongnuklear,1
payopayo,1
payunir,1
pbbm,1
pbgem,1
pbkpkchs,1
pbma,1
pbmainc,1
pburgos,1
pcarr,1
pcgg,1
pdplaban,2
pdrrmc,1
peablanca,1
peacemga,1
peafiel,1
peafrancia,16
pebrero,51
pechay,2
pedagogo,1
pederaasyon,1
pederal,3
pederasyon,3
pederatiba,1
pederatibo,1
pederation,1
pedieos,1
pehlwan,1
pehlwani,1
pehm,1
pekeng,1
pelagios,1
pelausa,1
peligrong,2
peligrosong,1
pelika,1
pelikula,215
pelikulanbg,1
pelikulang,106
pelilkulang,1
pelkula,1
pempengco,2
pemuda,1
pemudi,1
pemudipemuda,1
penafracia,1
penafrancia,9
penalidad,2
penampang,1
penanpunan,1
pendatun,1
penida,1
penikula,2
penisyo,1
penolohiya,1
penolohiyang,1
penomena,3
penomenang,3
penopen,1
penshoppe,1
pensionado,1
pensiyon,1
pensumill,1
pentapetalae,1
pentecostes,1
pentekostal,1
penultimableng,1
peones,4
peopless,1
peplay,1
peralejo,2
perang,3
peras,2
perdone,1
peregrino,3
perenyal,1
perestehon,1
periko,1
perikoresis,1
periodiko,1
periodikong,1
periodong,7
perlislangkawi,1
permamenteng,1
permanenteng,7
permatang,1
permentasyon,4
permentasyong,4
permesta,2
permi,3
permiano,1
permiantriassic,1
permisyon,1
perokaril,1
perpeksyonistang,1
perpekto,1
perpicture,1
perpormans,2
perpormas,1
perpormer,3
persekusyon,5
persepsiyon,1
persepsyon,3
persiano,3
persiko,2
persisiran,1
persmob,1
personahe,4
personalan,2
personalmente,1
personang,4
personipikasyon,1
perspektibo,1
perspektibong,1
persya,4
persyanong,1
perthbased,1
perwisyo,1
perya,1
peryodiko,29
peryodikong,15
peryodista,14
peryodistang,3
peryodo,2
peryodong,3
perytodiko,1
pesimo,1
pesteng,1
petagramo,1
petisyon,3
petrolyo,4
petrona,1
petsa,13
petsado,2
petsang,1
petsay,1
pevn,1
pfieffer,1
pgari,1
philaas,1
philfida,1
philharmonique,1
philhealth,2
philippensis,1
philippinensis,1
philippinespanish,1
philosophi,1
philtranco,1
philvocs,1
philwomenian,1
phospate,2
photocards,2
photograper,1
phpkwh,2
phpm,7
phpmilyones,1
physiko,1
piad,2
piagapo,1
piakaagid,1
pianista,1
pibula,1
picassa,2
picha,1
picheldirected,1
picksloan,1
picong,1
pictura,1
pictureframe,1
pidaso,6
pidasong,1
piday,14
pidayon,2
piddig,1
pidyin,2
pidying,1
pierresimon,1
piga,1
pigaabuso,1
pigaadalan,4
pigaadbokasiya,1
pigaadministrar,1
pigaadministratibo,1
pigaagyat,1
pigaako,1
pigaalok,1
pigaandam,2
pigaandaman,1
pigaapod,35
pigaapud,8
pigaaram,1
pigaasahan,2
pigaasestiran,1
pigaasikasong,1
pigaasosyar,2
pigaatake,1
pigaataman,2
pigaatendar,1
pigaatidatid,1
pigaavisohan,1
pigaayos,1
pigabolisar,1
pigadalang,1
pigadaptar,2
pigadministrar,1
pigagamit,2
pigagampanan,1
pigagihan,4
pigako,7
pigakusahan,2
pigalagaan,1
pigalok,1
pigamaan,2
pigandam,2
pigangkin,1
piganimar,8
piganunsyo,4
pigapagibo,1
pigaprobaran,1
pigaram,2
pigarkila,1
pigasasinar,1
pigasembleya,1
pigassign,1
pigasumer,1
pigatake,1
pigataman,2
pigatubang,1
pigayos,2
pigbaak,1
pigbabakal,1
pigbabalad,1
pigbabalahan,1
pigbabalyo,1
pigbabanabanang,1
pigbabansagan,1
pigbabareta,1
pigbabayadan,1
pigbabaybay,6
pigbago,2
pigbagohan,1
pigbaha,1
pigbakal,1
pigbake,1
pigbalaan,1
pigbalangibog,1
pigbale,1
pigbali,1
pigbalik,2
pigbalyo,2
pigbanggit,2
pigbangotan,1
pigbangsagan,1
pigbanog,1
pigbansagan,5
pigbantolin,1
pigbareta,2
pigbarit,1
pigbasa,1
pigbase,4
pigbaseng,1
pigbasura,1
pigbautismuhan,1
pigbawalan,1
pigbayaan,2
pigbebenta,2
pigbebentahan,1
pigbeberipika,1
pigbendisyunan,1
pigbgo,1
pigbibilog,16
pigbibilogan,1
pigbibisitang,1
pigbibisto,4
pigbibistong,2
pigbibistuhan,1
pigbilog,3
pigbirik,1
pigbisita,3
pigbista,2
pigbisto,5
pigbitbit,1
pigbiyayaan,1
pigboot,1
pigbosesan,1
pigbubuga,1
pigbubulong,1
pigbubuo,7
pigbuburungkal,1
pigbugtak,1
pigbuhos,1
pigbukas,2
pigbukasan,2
pigbulos,1
pigbungsod,1
pigbuo,1
pigbuyagyag,2
pigdadapoan,1
pigdadayo,1
pigdagdag,2
pigdagdagan,18
pigdakitaramon,1
pigdakittaramo,1
pigdakittaramon,1
pigdakop,1
pigdara,5
pigdeclara,1
pigdedebatehan,1
pigdedenote,1
pigdedetermina,2
pigdeklara,8
pigdeklarang,1
pigdensenyong,1
pigdenunsya,1
pigderekta,1
pigderihir,1
pigdesigna,1
pigdesignar,2
pigdestierro,2
pigdetalye,1
pigdevelop,1
pigdidiringkilan,1
pigdidisenyo,1
pigdidiskurso,1
pigdirihe,1
pigdisenyo,1
pigdiskobreotro,1
pigdiskutir,1
pigdiskuwalipikar,1
pigdistierro,1
pigdokumento,1
pigdonar,1
pigdonaran,1
pigdsangatan,1
pigdududahan,1
pigdudugang,1
pigdudurumanan,1
pigeelihir,2
pigeengayo,1
pigeere,1
pigeerokan,2
pigeestaran,1
pigeestima,1
pigeestimar,1
pigeksaminar,2
pigekskomonikar,1
pigendorso,1
pigentrahan,1
pigere,2
piggadan,2
piggagamit,43
piggagampanan,2
piggaganahan,1
piggaganap,1
piggagaom,1
piggamit,14
piggamitan,1
pigganap,3
pigganapan,1
piggawad,2
piggawadan,2
piggbo,1
piggibo,10
piggibong,1
piggigbo,1
piggigibo,9
piggigibong,1
piggisang,1
pighagad,1
pighahalean,1
pighahali,1
pighahaman,1
pighahambog,1
pighahampang,1
pighahanap,2
pighahapinan,1
pighali,1
pighaluan,2
pighaman,3
pighan,1
pighanap,3
pighango,1
pighapot,2
pighayag,2
pigheheling,1
pigheheras,4
pigheras,4
pighihidaw,1
pighihikayat,1
pighihiling,4
pighihingoa,1
pighiling,1
pighilo,1
pighimo,1
pighingako,1
pighingoa,3
pighira,1
pighirahay,2
pighiras,1
pighiro,1
pighohona,1
pighohorot,1
pighonglonan,1
pighubo,1
pighuhuna,5
pighula,1
pighuna,5
pighunat,1
pighurulog,1
pighuruna,1
pigiba,1
pigibahan,1
pigiingganyo,1
pigiistorya,1
pigikit,1
pigilustrar,1
pigimplementar,1
pigimprenta,1
piginaguraran,1
piginauguraran,2
piginitan,1
piginkorporar,1
pigintrodusir,1
pigintrodyusir,1
pigipon,1
pigiraid,1
pigisip,1
pigistorya,2
pigisyu,1
pigkaag,2
pigkaagan,1
pigkadkad,1
pigkakaag,2
pigkakagamitan,1
pigkakagustohan,1
pigkakakan,1
pigkakalayuhan,1
pigkakambyo,1
pigkakamkam,1
pigkakan,1
pigkakapotan,1
pigkakaputan,1
pigkakasal,1
pigkakategorar,1
pigkakauyaman,1
pigkakawsa,1
pigkaklasioikar,1
pigkaklasipika,3
pigkaklasipikar,2
pigkalot,1
pigkansela,1
pigkarkulong,1
pigkasal,1
pigkasibotan,1
pigkasibotasn,1
pigkasuhan,1
pigkategorya,1
pigkidnap,1
pigklasehan,1
pigklasipika,1
pigklasipikado,1
pigklasipikar,3
pigkodiser,1
pigkokodkod,1
pigkokomponer,1
pigkokonektar,1
pigkokonsidera,4
pigkokonsiderar,10
pigkokontra,1
pigkolekta,1
pigkolektang,1
pigkolektar,1
pigkompayl,1
pigkompirma,1
pigkondenar,1
pigkonduktar,1
pigkonkonsiderar,1
pigkonsidera,3
pigkonsiderar,6
pigkontrol,1
pigkopolimerisa,1
pigkoronahan,1
pigkoronkon,1
pigkosiderar,1
pigkreoleng,1
pigkua,9
pigkuahan,1
pigkuan,1
pigkudot,1
pigkukua,3
pigkukuan,5
pigkukuang,1
pigkukuann,1
pigkukultibar,3
pigkukusogan,1
pigkulong,1
pigkultura,1
pigkumpirma,2
pigkumpol,1
pigkundusir,1
pigkunsiderar,1
pigkurting,1
pigkwasa,1
piglabotlabotan,1
pigladawan,2
piglalaad,1
piglalaag,2
piglalaban,1
piglaladaw,1
piglaladawan,4
piglalahid,1
piglalakilaki,1
piglalakop,1
piglalaog,1
piglalaoman,4
piglansar,1
piglantang,1
piglathala,1
piglatin,1
piglibot,3
piglilihisan,1
piglilinang,1
piglinaw,2
piglingawan,1
piglinig,1
piglinigan,1
piglinya,1
piglipat,1
piglista,9
pigliwat,2
pigliyabel,1
pigloktawan,1
piglubong,1
piglulupigan,1
pigluluto,1
piglulutong,1
piglupigan,3
piglusob,1
pigluwas,3
pigmamakulgan,1
pigmamalta,1
pigmamando,1
pigmamanehar,2
pigmamanehir,1
pigmamanok,1
pigmamato,2
pigmandohan,1
pigmanehar,1
pigmantener,1
pigmantinar,1
pigmantinir,3
pigmarkahan,2
pigmento,3
pigmentong,1
pigmidbid,4
pigmimidbid,2
pigmodelo,1
pigmokna,2
pigmostra,1
pigmukna,6
pigmundagan,1
pigngaran,1
pigngaranan,14
pignombrahan,4
pignomrahan,1
pignotaran,1
pignulo,2
pigonra,2
pigonrahan,2
pigoobligar,1
pigooperar,3
pigoosipon,1
pigooyonan,1
pigoperahan,1
pigorganisa,2
pigpabakal,1
pigpabisto,3
pigpadagos,1
pigpadakula,2
pigpadanay,1
pigpadara,1
pigpades,1
pigpaeksibit,1
pigpahidan,1
pigpahimutikan,1
pigpahiriling,1
pigpakakan,1
pigpakalagakaga,1
pigpakaray,1
pigpalala,1
pigpalawig,1
pigpalis,1
pigpalistaramon,2
pigpaluwas,2
pigpangaran,2
pigpangaranan,5
pigpansin,1
pigpanukala,1
pigpapa,1
pigpapabisto,1
pigpapadaba,1
pigpapadalagan,1
pigpapagaro,1
pigpapahalangkaw,1
pigpapahiling,8
pigpapalabas,2
pigpapalis,1
pigpapalupad,1
pigpapamarhay,1
pigpapangadyi,1
pigpapaorog,1
pigpapapelan,1
pigpapaputok,1
pigpapara,1
pigpaparatabil,1
pigpaparataram,1
pigpaparaukag,1
pigpapasa,1
pigpapasahod,1
pigpapatubo,2
pigpapelan,1
pigpaplano,1
pigpapusog,1
pigpaputok,1
pigparagamit,1
pigparaparasahan,1
pigparasuntok,1
pigpasalamatan,1
pigpasale,1
pigpatalingkas,1
pigpatindog,1
pigpatogdok,1
pigpautob,1
pigpayagan,2
pigpepreparar,1
pigpetsahan,1
pigpili,2
pigpinturahan,1
pigpipikon,1
pigpipili,2
pigpipinturahanotro,1
pigpipitik,1
pigpirmahan,1
pigplano,3
pigponan,2
pigpoporonan,1
pigpoproseso,1
pigpresenta,1
pigpresentar,1
pigpreserba,1
pigpreso,1
pigpresyohan,1
pigprodyuser,3
pigprodyusir,1
pigproklama,1
pigproproducir,1
pigproprodyusir,1
pigproproseso,1
pigproseso,1
pigpublikar,8
pigpugol,1
pigpunan,2
pigpundar,1
pigpundo,1
pigpupundo,1
pigralapag,1
pigranggo,1
pigrebisa,1
pigregalohan,1
pigrekognisa,1
pigrenta,1
pigreorganisar,1
pigrepresentar,3
pigrerekognisar,1
pigrerepresenta,4
pigrerepresentar,4
pigrerespeto,2
pigresibe,1
pigribayan,2
pigririrong,1
pigroborobo,1
pigronot,1
pigrurunot,1
pigsabi,13
pigsaboot,1
pigsaere,1
pigsagibo,2
pigsahot,1
pigsakayan,1
pigsakop,1
pigsala,1
pigsaladawan,1
pigsalak,2
pigsalakan,1
pigsalin,2
pigsambit,1
pigsamnohan,1
pigsamoderno,1
pigsampaan,1
pigsangat,4
pigsanglian,1
pigsantuario,1
pigsapaw,1
pigsapelikula,1
pigsapo,1
pigsarang,1
pigsararo,1
pigsararong,1
pigsaro,1
pigsasabi,7
pigsasabing,14
pigsasaboot,1
pigsasabyan,1
pigsasadiri,1
pigsasagib,1
pigsasagibo,3
pigsasakay,1
pigsasaladawan,1
pigsasalak,2
pigsasalingoy,1
pigsasambit,1
pigsasamnohan,2
pigsasapna,1
pigsasayod,3
pigseguro,1
pigselebrar,1
pigsentensyahan,3
pigserbe,1
pigseselebrar,2
pigseselibrar,1
pigsibotn,1
pigsikwal,1
pigsinsil,1
pigsisanteng,1
pigsisibotan,2
pigsisirbe,1
pigsisirbihan,1
pigsonson,1
pigsosoksok,1
pigsubli,1
pigsubmitar,1
pigsuggest,1
pigsugo,2
pigsuhestyon,1
pigsulat,1
pigsulo,2
pigsumiter,1
pigsumpa,1
pigsundan,3
pigsuportahan,1
pigsurat,8
pigsurulo,1
pigsusog,1
pigsuspendir,1
pigsusugo,1
pigsusugpon,1
pigsusukit,1
pigsusulot,5
pigsusuman,1
pigsusundan,1
pigsusunod,2
pigsusuplay,1
pigsusuportahan,1
pigsusuportaran,1
pigsusurat,9
pigsususog,1
pigsusuway,1
pigsuway,1
pigswestiyon,1
pigtaas,1
pigtagama,1
pigtal,2
pigtala,2
pigtalapitapan,1
pigtampok,1
pigtanggal,1
pigtanggap,1
pigtanggihan,2
pigtangroan,2
pigtangrong,1
pigtao,2
pigtaong,2
pigtapusan,1
pigtatagama,1
pigtatagaukag,1
pigtatago,1
pigtatahitahi,1
pigtatakda,1
pigtatakluban,1
pigtatakod,1
pigtatalayop,1
pigtataltag,1
pigtatanaw,2
pigtatandol,1
pigtatantiya,1
pigtatantya,4
pigtatantyang,9
pigtatanyang,1
pigtatao,6
pigtataram,44
pigtataramn,1
pigtatawan,4
pigtatawang,1
pigtataya,1
pigtatranskriba,1
pigtatrato,2
pigtawan,16
pigtawanan,1
pigterminuhan,1
pigtindog,1
pigtitimplang,1
pigtitingag,1
pigtitipo,1
pigtitiwalaan,1
pigtitulohan,1
pigtituluhang,2
pigtogdas,1
pigtogtog,1
pigtotolod,4
pigtotomoyan,1
pigtrabaho,1
pigtrabahuhan,1
pigtranskriba,1
pigtubodan,1
pigtugdas,6
pigtugdok,1
pigtugdokan,1
pigtukdo,1
pigtukoy,1
pigtulod,1
pigtutuban,1
pigtutubdan,1
pigtutubod,5
pigtutubodan,1
pigtutubudan,4
pigtutubudang,2
pigtutugot,1
pigtutugutan,2
pigtutukan,1
pigtutukar,1
pigtutukd,1
pigtutukdo,4
pigtutuklas,1
pigtutukoy,3
pigtutulod,1
pigtutumoy,1
pigtuturing,4
pigtuturogan,1
pigtutuyaw,1
pigtuyaw,3
pigukit,2
pigulat,2
pigura,17
pigurang,5
piguratibo,1
pigurin,3
pigurutas,1
piguugnay,1
piguulayan,1
piguusip,1
piguuyunan,1
piguyonan,1
pigwaras,1
pijuan,1
pikit,1
pikometro,1
