sentence,profane
konting oras nalang sasalubungin na ko ni san pedro eme sasalubungin ko na birthday ni belle pero kaya naman gago hindi na ako makakalma,1
tapos ko na platinum end putangina natakot ako,1
ang tanga tanga kasi gaano bang level of katangahan to be able to come up with that haha bwisit na yan putanginang app ito magsilayas nga kayo sa twitter ang aasim niyong lahat go back to facebook kung saan kayo nararapat,1
balikan ko to haha naalala ko na dumbest na ginawa ko for love tangina ang bobo ko haha,1
kairita naman to pinapadami gawain ko bwiset,1
tangina niyo tdg so ako lang talaga nakaktanda ng monthsary natin mga gago ba kayo,1
gago bukas ko nalang ulit basahin gabi na gago,1
naiiyak na ako gago,1
another account na naman punyeta di ko maopen yung isa,1
kadiri pa rin talaga national university basura mukhang pera mga players kadiri leche punyeta,1
tangina talaga ng mga lalaki,1
tarantado ang mga bbm tangina,1
tarantado talaga si boarknock e,1
hindi ako masyado nagtitweet about ust habang naglalaro sila pero punyeta go uste,1
sis pls yung ulol levels ko sa kp,1
loyalist response nga haha tanga mo puta di na kuha,1
mga vebs napagalitan ako ng aking nanay kasi natalisod siya tapos na sabi ko for the tanga naman ang ferzown ayon napag urong tuloy ako haha kasi naman ehh lahat nang nakikita o nag tatanong sakin may for the palagi,1
ang bobo ko sa br wag niyo na ko irevive,1
sabi ko na mababa na sa kanila yung average eh punyeta,1
matching profile picture with my comfort account kasi wala naman nagka gusto mag kupal display picture sakin,1
akala ko kung sino tarantado ka talaga,1
matutulog na lang mauurat pa punyeta,1
benteng minuto tangina ngayon lang ako na excite sa birthday,1
the stare ate pakshet kami sa sub niya,1
naiiyak ako pucha may time pa ako para mag ipon pucha,1
haha shuta ulol tangina kaya pala,1
tangina kami rin naman malas,1
ang saya eh haha sumusuko na si kupal after graduation na yan haha,1
bakit ka sakin nagpapaturo ng math eh pareho lang tayong bobo,1
di ko mahanap yung pakyu na pic amputa,1
tangina pusa pala yun gago,1
kung ginagamit mo lang ako para pagselosin siya pakyu ka,1
tangina mo tarantado kang puta ka,1
ang tanga lang mayroon kang members na wala pang unit tapos magrerecruit pa kayo,1
hinahagilap ko kung saan location ng wishbus sa quezon kasi pucha si karylle yon eh kakantahin niya yung new song niya dun,1
pinagsasabi nang kupal na yan marathon marathon whatever,1
kaya pala ang bagal ng internet namin pucha,1
tangina laptrip sa cozi market haha,1
hindi ka sulit pag paguran pakshet ka,1
pucha si leslie naadd ko na nga eh,1
sampung minuto nalang putangina nasusuka na ako,1
kupal mo naman trashkusta,1
puta ngyon ko lang nahawakan,1
gago ann joyce to laptrip haha,1
tangina niyong lahat putangina sa tingin nyo si nix may gawa mga bobo mag iinvestigate na nga lang mali pa mga teh hindi ba halata na pinagtutulungan sya ng mga yan eh sila din yung kasama ni phoenix nung kagabing yun kumukulo dugo ko sainyo putangina,1
for sale anak issue niya is maingay at tarantado,1
putangina ito na yung lany at moira,1
gago bahala kayo diyan putangina niyo,1
jusko kanina sa may lobby galing me sa cr tas kakapasok niya lang sa lobby putangina nagkatinginan pa kami tapos etong si tanga nagmadaling umakyat gago ang puta,1
bobo ko naman wag kakain habang nag stalk haha,1
nag kakasakit talaga pag nasa bahay tangina,1
isa ka pa pakyu,1
tangina nito nila klhere ano oras na,1
gago hanghang di nag aanounce ng haha,1
ay bobo po ako pasensya na,1
bwiset na onay to nagtatago sa ilalim ng kama kumakain ng chocolate,1
ulol mo sino yan,1
punyeta ito si mesh eh,1
bwiset na bakla to ang kulet,1
puta sineset up niyo nanaman ako,1
bwiset naman namatay yung kabayo ko sa laro haha,1
kupal moments nga naman talaga oo,1
tanga asan location mo bobo,1
nakakahiya gago ano yun,1
ay walang hamo mukhang tanga,1
inabot nanaman hita at binti ko bwiset,1
tangina ang confident pa na cheater siya oh,1
ang sakit ng katawan ko pakshet,1
lah para ka naman tanga bestfriend,1
ang pangit ng mga ganap non sa event na yan nag observe ako diyan puta ang kalat eh ang daming minors pinapangungahan pa ni sisokumyrs pati mga kaibigan niya tangina na hayop,1
unli chicken amputa hindi wings pakshet busog malala haha,1
aba tarantado ginawa pa kong officer,1
hindi ka pwede sa pa give away ko mi mga bobo lang pwede dito haha,1
putangina mababaliw ako kakatawa,1
kaya ko ito tanga,1
tangina nang mga chismosa oh walang magawa sa buhay pati buhay ko pinapakielamanan eh pakyu all,1
akala ko talaga intimidating ka tarantado ka lang pala,1
tangina niyo david and rafael,1
nakakahiya baka mamula ako ng malala pag nakita siya puta,1
uy ang sarap kaso bawal ako sa hipon putangina,1
ew lintik nung nagconfess tayo hane parang mga ulol haha hanep,1
tangina out of no where mag paparamdam para mang inis gago wala pa akong tulog dahil sa hinayupak na nalaman ko eh,1
haha kinikilig ako amputa tanga,1
tangina nitong kapatid ko gusto mag pabuhat tapos lalamasin dede ko putangina mo itapon kaya kita sa ilog bwiset ka,1
tangina globe naka one week na kong di makajoin sa discord gawa mo pakyu,1
papalambutin pa ung hotdog puta ilang minuto pa yun gutom na ko,1
may tanga may bobo may tarantado,1
lakas mo mang tarantado gago,1
paano ako mag deactivate dito if di ko alam password bobo,1
di pa daw nagagawa tangina ilang months kami nag antay tas di pa pala nagawa tarantado ba kayo,1
sorry talaga cy kung tarantado ako,1
nakaka ulol beh diko na kinakaya,1
gago lahat nalang kayo,1
pucha daming nangyari kanina haha,1
hindi ka naman gago,1
hindi pero normal naman yung ulol ka,1
dami ko talaga kaibigang tanga,1
kausapin niyo ako sa dms kahit bobo ako magbuhat ng conversation please,1
tangina niyong lahat kayo na naglalason ng hayop ang sasahol niyo,1
bobo talaga ni yanie,1
sweet sweetan kami dito ni kupal haha,1
tanga mo sa part na pinagpalit mo ako agad,1
pakshet tara shot ba pota,1
haha tarantado talaga itong pare ko,1
pass agad sayo anong kampi kampi tangina mo walang kampihan dito pero mag sama kayo mga ulol,1
hindi talaga nawawala ang mga kupal sa trabaho,1
natatawa ako sa sarili ko kasi right now im working on my application essay para sa altar servers tas yung isang question dito what motivates me to serve punyeta,1
ay bobo pasay pala yun i am sorry,1
ang hirap mag configure ng vlan pucha ayaw ko na,1
ayaw ko na mang limos ng apat na oras tangina,1
haha tangina sakit ah,1
luh ulol sinungaling pa gago,1
laking tuwa ni gago nung nalaman oh haha,1
kupal na director yan si darryl yap,1
haha naka move on na ako eh tanga ka kasi,1
gago exam pala ngayon at bukas,1
ulol pakyu ka carl,1
napakalonely at lungkot sa bahay bwiset,1
haha tarantado sinong tanga dinirect message ako at sabihin na may comeback teasers na nilapag ang blackpink,1
ang goal ko po in life ay tumaba hindi mamaga pucha,1
ay tangina mo mukhang ba akong aso pakyu,1
tangina mo eepal ka na naman,1
bakit kasi hindi by groupings tanga ako pagdating sa mga ganito,1
bwiset na bwiset na ako sayo,1
haha tangina walang pakiramdam,1
tangina bakit ba tiktok niya lagi bungad sa fyp ko,1
ano ba ito putangina,1
graba naman yung ngiti niyan nakaka ulol,1
ang lungkot lungkot ng balita tapos ikaw na animal kang hihindot hindot gagawan mo ng ml plokplok cringe indo music preset preset na may tadtad na flash kadiri bobo day ruined malala,1
medyo tayo dun ha like you were expecting pala eh tapos natutuwa ka pa tapos ngayon hm pakyu,1
walang hiyang hangover to inabot na ng gabi masakit pa rin ulo ko eh pucha,1
tangina inuunahan mo na naman ako gago sumbong kita kay buwan,1
gago nakita ko na ang magiging mark ko gago,1
hindi ako makagetover sa nangyari nung last na nagpaadjust akong mag isa ko pagkabusina naman sa akin ng malaking sasakyan dahil muntik akong mabangga haha ngayon takot na ako magmotor nang magisa pag malayo tapos hiway dadaanan haha tanga,1
puta talaga ito eh,1
anong kung hindi ka lang gaga tanga gaga ka talaga nagpakantot ka sa para kinsemil haha reveal iyan,1
mark lee ulol na ulol ako sayo ngayong gabi,1
naiyak nalang ako gago hinintay ko yung part niya matapos ng isang linggo tapos sinend sakin yung sinend ko sa kanya na sagot ng participant kinopy paste niya yun pucha,1
tangina ano nanaman ito,1
hala tarantado wala ka namang ganon,1
anong teleserye teh na silang tatlo nanaman ulol ka ba sis,1
ekis kang kupal ka,1
kupal ka gago haha,1
puta dami kong gagawin,1
haha putangina rotc haha,1
breakdown lang saglit tas tarantado na ulit haha,1
eto yung kupal na scammer nag dm sakin,1
putangina ten ah puta haha,1
nahohome sick ako pucha,1
ulol ka iaccept mo follow request ko,1
chineck ko mga last post ko hays si bobo naman si sad,1
same lang sayo ulol mangilabot ka nga,1
putangina nila tangina nila gago pakyu gago mga yan puta baka kayo pa patayin ko na ako pakyu tangina niyo,1
tangina hindi ko nga alam kung magkaka aegyo sal ba ako pag nagpuyat,1
tarantado ka talaga doc,1
alat ng laro kanina tangina,1
happy birthday bro pota ka hindi ko mapost nag deactivate ka atang tarantado ka,1
tangina lagi pa naman akong magisa sa bonchon,1
nawawala earphone ko bwiset,1
huy gago ang scary,1
tangina mo bibe haha,1
grabeng mga titig pucha,1
mga tanga natulog agad haha,1
napaka gago bakit niyo tinuruan mag pakyu yung bata hoy,1
pakyu mark lee haha,1
bwiset haha bakit ganun nakakatamad magreply sa mga messages sakin pero grabe ako makapag tweet haha,1
di na kita kilala pakyu,1
kayo nga linuklok niyo yung walang pinagaralan at pati si bad boy mga bobo,1
love you too kahit gago at tarantado ka madalas,1
tulog na mga kasama namin tapos kami nalang dalawa nung baby na pinsan ko naiwan na gising tapos iyak ng iyak may tinuturo don sa may pintuan tapos takot na takot eh pucha patay naman ilaw eh hindi pa nadating sila tita a,1
kupal mga kaklase ko,1
naiistress nanaman ako naalala ko nanaman si athena pakshet,1
wala kang kwentang kaibigan gago tangina mo,1
ang cute mo naman tangina,1
punyeta kapag tinweet ko niyan looking for sugar daddy sunod sunod yung reply eh bwiset,1
putangina grabe ang init hehe ang intense,1
damay mo pa ako ulol ka,1
puta haha miss na kita,1
not me doing my research kung pwede mabago yung details sa pob sa passport application form ko kasi ang bobo ko talaga tangina,1
pwede na siguro ako umalis pakshet,1
bobo nyo tangina nyo tinotolerate pagiging victim mga tanga tanga,1
naks gumawa ng story ang kabit yung anak di man lang mapost haha ulol,1
bwiset na owo to bigla akong nagkaroon ng kabit puta,1
punyeta di natuloy yung ulan,1
ulol ka araw araw mo ako pinapakain ng may sabaw utak mo may sabaw tatay ko ng papakain sa akin na dapat ikaw na ang nagawa walang kuwenta,1
ako yung irerent bobo,1
halos lahat ng nabasa kong sunsun at sunki alternative universe angst pucha sino po bang nanakit sainyo,1
gurl ikaw din tanga tanga,1
pero punyeta almost a month kami nag hintay sa limang minutong vlog,1
walang hiya ang kupal sayo pa nanggaling,1
leslie bakit naman ganon pano na ko magppost ng tiktok niyan linis account malala pucha,1
ulol pakyu tangina mo,1
hindi naman halatang ulol na ulol ako sa seungjin ano,1
haha bwiset tawang tawa ako pero totoo sis ligtas points yan,1
putangina bakit kilala ko siya,1
puta nabagsak na naman phone ko,1
tangina mo rin maxine,1
mga hinda daw toxic  mga ulol sino niloloko nyo,1
putangina mo ivor tumigil ka na gago ka,1
gago kala ko may idodrop haha tahimik na ako guys,1
shet na malagket pakshet talaga,1
ulol teh naninira ka ng rs,1
si katarina siguro beh magkasing ugali kami nun pareho kaming punyeta de amor eh charot siguro si denise si coreen,1
tama yan kasi may trauma ako kay kenji pakshet,1
porket ours in love agad tangina niyo pala eh,1
tangina same daga pa rin ba ito haha,1
bored ako interact na kayo bilis edi wag mga tarantado,1
putangina mo bakit ka gumanon kupal kahiya ka guard,1
gusto ko umiyak puta,1
ez tangina mo gago,1
pucha weh akala ko may binabasa ka na diyan,1
literal na lucky dos mga grades ko putangina haha,1
tarantado ka na ba talaga,1
may prophunt na raw sa br gago,1
gago gusto ko ng shawarma,1
naiistress ako tangina napaka pogi ni hyunjin,1
alam ko naman parang tanga naman to haha,1
sige wag ulit kayo mag reply makikita niyo talaga pakyu,1
mas malakas ang tama mo bobo,1
kailangan ko ng kape punyeta,1
natural born tarantado po ako pasensya na,1
di ba pwedeng sunsun na lang to tarantado si jio puta,1
argh pakshet ka keira bakit mo ako pinapakilig ng ganto ihghad,1
oo nga po eh buti na lang di ka katulad naming mga bobo sorry po,1
ikaw una nang bwiset luv,1
nakakaiyak bwiset wala na talaga akong chance,1
gago yung ginawa naming vinegar nasa faculty parin ata baho na nun,1
hindi mo ko makakausap tanga ka kasi,1
joke lang pala yung lamang nanaman si marsie haha mga tarantado talaga kayo,1
sabagay tignan nyo short thread sa baba para malaman yung listahan ko bakit nakaka bwiset si kuya,1
hoy anong hindi nacrushback ulol crush kita noon pa nung nasa tiyan ka pa ng nanay mo,1
oo gising pa rin ako tanga,1
chachat lang ako para gawing rebound kupal,1
chariz puta pinatay agad tv,1
stop asking me tanga lang po ako,1
haha gago kala ko,1
pakyu ate yeon haha ayorn may putol sa may eyelid haha,1
kupal gamit pa lang talo ka na tanga,1
gago sino na naman yung binuntis mo,1
kabado bente ako tangina saglit,1
buti hindi ka tanga,1
kupal dp na pala tawag doon ngayon,1
same isang pakyu lang lou oks na ako,1
pero bakit pag nasa labas naq para nakong asong ulol ang lakas ng tama,1
isang malaking pakyu talaga sa inyong lahat na nanakit kay ww,1
tarantado ka hindi naman sila natawa sa oras na pinatay sila,1
pakyu birthday ni rickster,1
anong hayaan ko nalang yung ginawa niya hindi pwede gaganti ako ulol,1
haha pakyu worth it sana yang ginawa mo kahapon haha,1
putangina why naman ganun casa cecelia,1
nakakapagod umiyak haha putangina ang lala,1
coding daw bukas eh nine yung ending ng plaka pakyu,1
tarantado ang pagod wala pa ako tulog dahil sa activities na ito putangina,1
gago talaga kayong lahat,1
ang tanga ko sa part na yun,1
tara naman mag inom punyeta,1
tangina nagmumukha akong tanga rito kakaisip kung bakit bigla na lang naging ganon,1
pakshet kayo iyak na ako talaga,1
punyeta sakit na ng ilong ko kaka bahing,1
edi putangina mo view only lang ako pakyu kang for you page ka tangina mo,1
nakaka bwiset na malungkot,1
ang pogi ng jowa ko pakshet mainggit kayo please,1
luh ayaw ko na ituloy pucha ang aga pa para umiyak,1
ulol anak di ako naniniwala,1
pero ok lang lamig lang to haha bobo,1
gusto ko nalang maging hakdog ang sakit pakshet,1
parang tanga ka diyan beh baka mamaya matuluyan ka talaga ano ba wag mo na idoble nararanasan mong sakit,1
beh kanina pa ako nag ooverthink gusto ko lang mandamay pucha nangingisay na ako dito,1
tangina dami ko pang gagawing schoolwork tapos comeback na bukas huhu,1
putangina wala nang kumakausap sakin ah,1
punyeta kayo stop na,1
pucha haha sori na hack,1
putangina niyo hindi na nga ako tumatanggap ng babalik kukulit niyo putangina,1
nagaaway ang dalawang magkamukha pareho kayong tanga hoy,1
wala siyang tinawag na bobo,1
gago isang minuto nalang defense na namin di pa ako handa,1
sige donny ulol ka pa,1
after nito bakasyon na pakshet,1
mga tarantado kayong lahat,1
inoff ko muna yung tv kasi ang ingay ng videoke ng lola ko punyeta,1
pass sadboi lang ako pero hindi ako tanga haha basta kalma lang tama tama,1
ano to pucha haha,1
ambilis bagong school year na to pucha,1
ay nasa loob ka din bobo ka din,1
putangina sabi ko what if lang eh haha,1
pucha god bless nalang sa bagong uupo,1
may tanga may bobo may malandi ikaw yun,1
sinali pa si shion eh iisang tao lang naman iyon pucha,1
ligaw na bobo lang talaga ako sa fandom na to,1
ulol bahala ka good evening mo mukha mo dave,1
di niya daw kaya kung lilipat ako ng campus ulol,1
punyeta tong user a sa netflix sabi hanggang limang device lang,1
nababadtrip ako putangina niyo,1
hirap itago yung surprise kay belle haha gago masyado na akong curious dito,1
gusto ko manood sa netflix nung kila kath kaso pota antagal ng sunod na episode june pa bwiset,1
tarantado blinock nga ako haha pulpol,1
ano ba tanga tanga mo,1
ulol ikaw tong di mahagilap,1
gago ang simple niya pero sobrang ganda,1
nilalagay nyo talaga ako sa studytwt bobo nga ako e,1
ako lang din nasasaktan sa mga pinaggagawa ko parang tanga,1
backstabber talaga ang puta,1
ay puta joke lang pala,1
kung ganyan ako ka bobo di na lang ako papasok,1
hay tangina wala na,1
inubo ako sa lamig ng tunaw ng shake pucha,1
okay bye haha tarantado ka talaga naiomi kung kailan last quarter dun ka hindi gumagawa,1
sarap mag dabog sayang pera pucha,1
parang mga tanga line contributions ligwak na eh hmp,1
ang lungkot putangina niyo,1
gago maling akala ako dun ah,1
kupal na scammer ka,1
pakshet yung driver ng suv na nang hit and run sa guard,1
pakyu ka beh tanginamo haha,1
puta alam mo ba napamura nanay ko nung sinuggest yan ng kaibigan niya sabi sakin ni tita mo sa ateneo putangina ang mahal wag na haha,1
ang pangit talaga ng twitter gilid na gilid yung nasa taas ng tweet puta ano nangyari,1
bwiset sabi hanggang bukas pasahan tapos sabi nung isang teacher hanggang kahapon lang daw ano ba talaga,1
gago naiihi na ko sa kaba,1
tapos vlive si david pero di ko naabutan pakyu,1
haha ganiyan na ang life cycle mo bro kahit siguro si lord hindi masisikmura katarantaduhan mong gago ka,1
lasing na lasing ako putangina mo problema ka,1
story naman diyan kupal haha,1
may bobo akong nakita sa pgag,1
lilipad talaga ako ayoko na dito tarantado,1
though enabler din si summer kasi hinayaan niya lang si kuya maging hopeless romantic but still kupal pa rin si tom,1
drop mo na puta haha,1
pakyu parang mamimiss ko bonding namin ni reygie huhu,1
putangina ni mess talaga sa pang dodogshow haha,1
lahat lahat ng efforts ko binuhos ko na tarantado nag ka tigyawat pa din ako,1
kinabahan ako sa instagram post ni donny puta haha,1
hindi ko talaga gusto ang tabas ng dila mo pakyu,1
benta ko na talaga kidney ko punyeta haha,1
gago ang cute niregaluhan pala ni joon ng cacti si jungwon,1
pakshet kayo gagaling niyo pagkaharap ako jusmiyo bakit di nalang kasi kumprontahin diba,1
tangina kung ano lang yung tip sa akin yun lang yung pera ko argh,1
huy putik haha kinabahan ako tangina haha,1
pucha yung boses parang naipit,1
sinong nag block sa akin punyeta,1
sana magkita naman kami nitong kupal na ito haha,1
very well said senator hayaan niyo na mga kupal na mga iyan,1
dapat ideclare din ang dalawang ito na mga kupal at persona non grata sa buong bansa mga walang respeto sa institusyon ng senado,1
post ko ulit pakshet,1
tarantado ka talaga tristan haha,1
bwiset na sugat to napakasakit,1
hindi nagnonotify vlive ko pucha,1
hindi makita sa google yung audio issue bwiset,1
paring kupal kupal na pari,1
okay last tweet na ang panget mo pakyu,1
nagpapanggap ka lang pala bwiset ka,1
tangina lagi na lang adamson nakakakuha ng points sa mga loh rallies punyeta,1
the fuck girl haha parehas kayong bobo,1
oh tanga bakit ako umasa haha nanginginig pa sa pag click,1
unfair bakit kasi virtual yung amin kaiingit tangina,1
senator mga taong kupal at kulang sa sapak kaya ganyan,1
beh mas nakakexcite ito kaysa sa new year tangina haha,1
mukha akong gago sa lahat ng picture,1
bakit ba lagi nalang may ipis sa cr pucha gusto ko lang naman umihi,1
kung kupal lang din ako magpopost na ako sa fb timeline niya eh,1
haha putangina san ba pwedeng manood,1
nakaka stress iportfolio kapag tanga ka eh,1
tangina inantok ako haha,1
napakadaya talaga yung starbucks na tumbler na inuwi ni mama kay jhane napunta tapos ngayon yung bag na starbucks sa kaniya rin binigay kupal,1
haha putangina bakit ko ba tinignan itong twitter,1
nakaka sama ka ng loob dumating lang si marcos nag bago kana kahit seen or reply hello ikaw unang nag chat tarantado ka ba,1
tangina alam ko na kung bakit sinabi mo na yung regalo mo sa akin is matagal ko na hinihiling gago ka,1
zumba tapos my immortal yung kanta pucha bakit ganon,1
hindi ko maintindihan nararamdaman ko putangina,1
sakit ng puso ko punyeta haha,1
wag mo ko ichat bwiset ka,1
ulol nag research ka pa,1
edi wag pakyu ba kayo,1
ako nga twenty years old manginginom at tarantado napakilig pa eh haha maka inom na nga lang,1
sa sobrang tarantado ng mga kaibigan ko nag congratulations pa nung nalaman na wala na kami mga hayop ayaw niyo ko mag jowa di ba bagay sa akin haha,1
ulol kang proud na manloloko,1
no you are not tangina mo ka pakyu ka talaga block na kita,1
oo nga siguro nga bukas or bala mag mundo au nalang ako tangina talaga huhu,1
putangina hindi niyo ako masusuhulan diyan sa dalawang pro na cellphone kapalit ng xr mga ulol,1
mama mo believe pakyu,1
putangina partida nasa pool ako pakshet,1
bwiset bakit pati paglalagay ng pabango ang pogi mo,1
haha tangina umaga nanaman,1
bakit po ba nagkakaroon ng call sign kahit walang label haha ano po ito trip po tangina po,1
pakyu ka saken rina,1
mga tarantado tangina niyo,1
tangina mo para paikutin ako tanginamo na din para gawing katatawanan lahat ng meron ako tanginamo pakyu punyeta ka tanginamo talaga hayop,1
dayo pa mga tarantado,1
tangina wala na sadgirl na ako kasalanan mo ito hee specs,1
tangina bebs si donny may pakana ng surprise tapos tinulungan lang siya ng lahat what umiyak at tumambling ako ngayon,1
di pa ubos iced coffee ko tangina yung gwak gwak kasi haha,1
puta naman haha ano kaya itsura ng heart nung medyo tumubo na yung buhok diyan,1
gago nagulat ako don haha ayoko sana mag assume eh pero ano po yung rd dun kuya altrix haha,1
kupal talaga ng pinayflix eh no,1
ok lang icallout mo buong buhay mo si js sa mali nya wala akong pake pero yung hilingin mo na may mangyaring masama sa kanya ulol ka,1
bakit kasi kita ni softblock sa private ko eh tanga talaga bobo inutil,1
oh diba ang pretty talaga punyeta,1
tinawag na nga kitang cutie eh tapos bat nahiya ka pa buuin ung pakyu,1
sa pogi kong to tatawagin mo lang akong dora pakyu ka,1
ginagawa niyo akong bata kupal,1
wala pa ako tulog pakshet,1
ang init punyeta magstream kayo,1
pucha di ko din alam icon ko dito,1
imagine bobo ka pero kasama ka sa intertown,1
iseul dalawa tatlo putangina mo,1
kainit nanaman ng ulo ko punyeta,1
ulol hindi ka natawag sakin gago,1
ulol move on ka diyan gago manloloko,1
pa lowkey lowkey lang talaga ako sa fb pero tarantado ako dito sa twitter,1
maliban sa pagiging tanga ang coping mechanism ko pa po ay maglakwatsa at gumastos,1
gago man ang sakit ginagawa ko lahat ang labas makasarili ako,1
gago tanggal angas ko dun,1
gago mag makakaheart attack dahil sa pusa na yon biglang kumalabog amputa,1
pucha haha ikaw naman kasi jin mo sila tinatakot,1
ay gago tinignan ng isa kong crush yung profile ko,1
mali ata naquote mo tanga,1
parang silang tanga wala namang attractive kay skusta kadiri,1
kanina pa in progress daw pakyu tong shopee pay gago,1
bwiset ka steve kerr,1
napaka bobo mo naman haha story story pa kasi ng lalaki eh tangina ng badong na yan,1
wag kang mag malinis tarantado feeling malinis ka ulol bantot,1
basta alam ko ikaw yung kupal na kaibigan sa ating dalawa,1
kupal naman ni imee,1
ang boring tangina tapos di pako makatulog bwiset,1
grr pakyu po gusto niyo po away,1
ayoko na mga tarantado,1
tangina malapit na yung kaba ko shit lang,1
pakyu lagi nalang walang kuryente,1
tangina naman oh hindi na ako kasama dimagiba sa birthday salubong ni bella wala na sad na ako araw at gabi,1
tangina niyo hindi ko kinakaya pakshet,1
pucha haha yenyen retirement plan ng lola era,1
tangina ng xenon na yan sige lang reply ko sa chat niya tapos oy wag ka magtampo wala akong pera ngayon ano ako mukang pera gago ka ba,1
putangina pakaba si donny sa instagram post niya,1
sayawan ko nalang kayo putangina,1
gago ready ka na ba haha,1
pucha pagod na pagod na kamay pati isip ko sa kagagawa ng mga essays napapagod na rin ako para sa sarili ko kasi bakit ba ako pa talaga gumagawa marami naman sa mga google na sagot talaga,1
pre test palang naman pero pag nakakakuha ako ng mababa parang feeling ko ang bobo ko,1
tatanga tanga na si law renz,1
pucha bakit kakampink nanaman,1
kahit sa airport na malayuan ko lang makita okay na sana tangina naman,1
tangina mo lalo akong nalungkot sa sinend mo ulol ka,1
tangina niyo ha kala niyo di ko kayo papatulan tangina mga hindot,1
ngayon ko lang napanood yung ano ni mark pakshet haha mahina talaga ako sa mga malalalim yung boses,1
putangina panga na ito puta,1
asarin ko din kaya sila pag nag break sila hindi ba magagalit din siya tarantado ka,1
tanga walang bebe bebe pag elves haha,1
ngayon lang yan tanga,1
haha putangina kinabahan ako dun sa pa instagram post ha,1
gago ayoko na haha,1
mag aangkas nanaman ako pucha,1
ang babaw ng kaligayahan ko pakshet,1
gago putangina ang ganda mami,1
tangina bakit kase ang unstable ng mental health ko ngayon,1
wala na kong amor sayong kupal ka,1
puta magaling talaga yung kalaban namin,1
ayoko na magbiro sa pamilya ko pucha sobrang seryoso,1
pakyu hindi ako makatigil sa pag kain,1
haha ulol may poging bumili sa tindahan namin kaso hindi ko kilala,1
ubos na yung tissue ko gago lotion nalang natira,1
pucha andaming nangyayari ano ba naman,1
umuwi kana please mag data kana lang doon sainyo bwiset ka,1
tuloy ngayon kasi nararamdaman ko talagang mag coconcert sila dito tapos wala ako naipon ay pakshet talaga malas ako,1
sobrang blooming ni pau today i mean gago vebs maganda gwapo cute lahat lahat naman si pau as always pero iba ang bloom niya punyeta may flower kaya yung kapeng ininom niya napakaganda talaga,1
bobo mo puta kita mong nagagalit din si crdj deserved ng adu yun dahil napaka ganda ng nilaro nila,1
nagooverthink nanaman ako pucha naman,1
pakyu ka kasi mcbeth di mo deserve si pia,1
sorry bobo lang ako,1
thanks beh pakyu ka talaga,1
bwiset buong school year binigay lang sakin ng tle at science ay anxiety,1
deserve ko ba itong ganto punyeta,1
anyways matutulog na lang ulit ako pucha,1
di lang ikaw gago akoy pagod na,1
nag papakilala ka be ngayon alam ko na na kupal ka at plastik ka,1
haha pucha pati kasama ko sinusuportahan ka pala sa kaibigan nya,1
gago ka putangina mo,1
saan ka pinagpala sa babaeng binayaran mo tanga huwag kang magalala hintayin mo yung karma mo,1
tangina talaga ng bayarin sa bestlink college of the philippines wala akong nakuhang libro pero may notary na punyeta wala naman kaming pinirmahan na kahit anong kasunduan bwiset,1
mahalaga paba ang bayaran na babae na sumira sa iyong binuong pamilya parang tanga ang kanta na yan,1
aga aga kupal masyado,1
may eepal talaga sa tanghali mo eh pakyu ka gagong kyle hindot tarantado,1
ulol sino maniniwala sayo,1
gigil sayo bwiset haha,1
pucha may ganito pa palang regressive na batas ano to panahong kolonyal ng mga amerikano ano to escolta,1
tanga ka lasing kana kasi haha,1
advice nga nag pakyu sakin yung bata,1
tarantado naman oh nawala na naman net,1
putangina sinearch ko yung billie torres akala ko artista rin iba lumabas gago naman haha,1
tangina mo kung sino ka man,1
tarantado pucha haha tanga wag ganon pwede naman natin iinom yan ni mas magastos kasi pag ibuburol ka pa ayusin mo mga desisyon mo sa buhay haha,1
pakilinaw kasi bobo ako kapag gabi,1
dalawang minuto nalang putangina teka lang huhu,1
sagot ko fun tapos sabi nung isang magshishift sa akin ulol haha grabe nagising diwa ko dun,1
kanina pa ko dito kila ate tapos yung bayad ganon pa din putangina,1
pasensya ka na kupal ako godbless,1
oh my gosh sino ka tatay mo kalbo pakyu,1
tangina niyo haha pakyu,1
tangina naiirita padin ako sa parents nila gago,1
tangina deserve mo yan gago,1
nanganak na si puta,1
wag talaga mag artista pag tarantado ka nung bata ka pa,1
pucha yung parang lumilipad lang sa hangin,1
ulol umamin ka na wag ka ng mag panggap haha,1
putangina hindi pa ako gumagraduate ang dami ko na agad responsibilidad,1
iyak na ako dito tangina,1
pakialam ko kung wala akong kausap hindi ako pinanganak para intindihin kayong mga tanga kayo,1
puta royal cable please huwag ngayon,1
coward ka ng coward pero nagmumukhang tanga i mean bobo ka nga,1
good thing ba yung lagi akong naka pakyu sa pics mga tita,1
master huy na revive si kim kung kelan naging inactive ka pakshet,1
ulol gago may pamilya ka na at lahat lahat humanap ka pa ng pokpok,1
sabi ko manuod ako run bts eh pakshet itong tiktok eh naubos nanaman oras ko haha,1
pakyu hybe ang laki ng mb ng weverse app tapos lag naman,1
putangina yung manok ko may pa surprise kat ate bubs puta grabe ka master hindi ka talaga magpapatalo,1
yung phone call kasi pucha nakakaiyak,1
ayoko na ang sakit na pakshet,1
pakyu ka mahal ako ni shoto lol palibhasa di ka mahal ni shoto eh di kase siya nagmamahal ng mga gurang,1
